"mgmt_river","doy","avg_cumulative_percent","sd_cumulative_percent","n_years","min_cumulative_percent","max_cumulative_percent"
"Hoholitna",177,41.9271687765362,6.10570036834996,2,37.6097866421828,46.2445509108897
"Hoholitna",179,74.1414679785594,12.3124387945386,4,65.7533042830602,92.404877158803
"Hoholitna",180,61.1362449419121,10.7503698280011,2,53.5345855362692,68.7379043475549
"Hoholitna",182,84.7945195140801,10.1886176756057,4,78.8955608731461,100
"Hoholitna",183,69.3580960930263,14.6355757817422,2,59.0091812111867,79.7070109748658
"Hoholitna",185,89.2074301072637,8.50431089189251,4,82.0454356586475,100
"Hoholitna",186,76.1024572521909,11.0795040757282,2,68.2680647880595,83.9368497163223
"Hoholitna",188,90.7280241839312,5.60241916937117,3,86.4977292135367,97.0817509000652
"Hoholitna",189,80.4008705734025,7.90787203604171,2,74.809160631962,85.9925805148431
"Hoholitna",191,94.9607947635877,3.43459812832036,3,92.4019696247318,98.8642833103134
"Hoholitna",192,88.1269960296875,4.09885397509886,2,85.2286685888017,91.0253234705734
"Hoholitna",194,97.0731586235799,1.59090353080043,3,95.8242150247062,98.8642833103134
"Hoholitna",195,96.1569875766372,2.29333530283627,2,94.5353546324671,97.7786205208072
"Hoholitna",197,97.9002105591281,1.84629730101705,3,96.5309775357202,100
"Hoholitna",198,99.6867756148938,0.542520549173517,3,99.0603268446813,100
"Hoholitna",200,99.7445623594726,0.361243375574458,2,99.4891247189452,100
"Hoholitna",201,100,NA,1,100,100
"Hoholitna",203,100,NA,1,100,100
"Middle Kusko Main",152,0.253361473184883,0.123462294092568,3,0.111491212838694,0.336444030434451
"Middle Kusko Main",153,0.707989674142632,0.714250832432305,2,0.202938067061612,1.21304128122365
"Middle Kusko Main",155,1.03411154237252,1.27832701133267,3,0.111491212838694,2.49326876132704
"Middle Kusko Main",156,1.14231466181536,1.22449498407833,2,0.276465955044659,2.00816336858607
"Middle Kusko Main",158,2.47663593138987,2.13030338344963,4,1.04395441085896,5.64106443910285
"Middle Kusko Main",159,2.91868795586553,0.420136834819448,2,2.62160635093844,3.21576956079261
"Middle Kusko Main",161,6.18679147669104,6.79083446879037,4,2.06831896369369,16.3340651928636
"Middle Kusko Main",162,9.11760299628028,1.98954459827095,2,7.71078251936982,10.5244234731907
"Middle Kusko Main",164,12.6214645387647,7.06080694691286,4,6.35536192635671,22.7532221504457
"Middle Kusko Main",165,13.0956712151302,0.644326437555167,2,12.6400636218372,13.5512788084233
"Middle Kusko Main",167,17.4856015378273,7.48327795566127,4,10.1017983708498,27.4400841013461
"Middle Kusko Main",168,18.8802695129543,1.17959702144114,2,18.0461684600259,19.7143705658828
"Middle Kusko Main",170,25.3274314015237,9.17795016976627,4,17.7092236014637,38.5921737938375
"Middle Kusko Main",171,24.9809664712736,0.793902164538298,2,24.4195928671299,25.5423400754173
"Middle Kusko Main",173,39.2947015640898,17.1539985434024,4,27.0684820953994,63.740476012378
"Middle Kusko Main",174,40.0141066906554,5.33522368377886,2,36.2415338447083,43.7866795366025
"Middle Kusko Main",176,54.1036386920775,15.3935924328375,4,42.7708678028742,76.7688583411075
"Middle Kusko Main",177,46.0298613123051,4.87099259921786,2,42.5855494142886,49.4741732103215
"Middle Kusko Main",179,69.8597963757345,13.5164190972119,4,58.1190417728976,89.3004899679525
"Middle Kusko Main",180,61.1891685148433,3.1204645598782,2,58.9826668641012,63.3956701655855
"Middle Kusko Main",182,81.6497701508669,12.8774710919672,4,69.1759729839367,99.708405250783
"Middle Kusko Main",183,72.6816727435773,0.065706957140466,2,72.6352109086122,72.7281345785425
"Middle Kusko Main",185,86.928363103494,9.5357781066181,4,77.3105978507891,100
"Middle Kusko Main",186,78.4665643124684,0.503397307937372,2,78.1106086623948,78.822519962542
"Middle Kusko Main",188,87.6916951984888,4.47403521622973,3,82.5364814021116,90.5605393733017
"Middle Kusko Main",189,84.2928957953457,0.765620495462655,2,83.7515203511886,84.8342712395027
"Middle Kusko Main",191,92.1992461732159,4.83168808560301,3,86.7500727001869,95.9606989098413
"Middle Kusko Main",192,90.1450143499943,2.15359507208958,2,88.6221926705899,91.6678360293988
"Middle Kusko Main",194,95.4325594020525,2.81664676553142,3,92.7233610980806,98.3455816076717
"Middle Kusko Main",195,94.4282145001638,0.824192311432759,2,93.8454225277478,95.0110064725797
"Middle Kusko Main",197,98.0132016495724,0.67561094479319,3,97.2357892712974,98.458234069748
"Middle Kusko Main",198,99.4228983269725,0.999569418816639,3,98.2686949809175,100
"Middle Kusko Main",200,99.4788329444479,0.73704151822385,2,98.9576658888958,100
"Middle Kusko Main",201,100,NA,1,100,100
"Middle Kusko Main",203,100,NA,1,100,100
"George",152,0.368613799929785,0.638457829849417,3,0,1.10584139978935
"George",153,0.902724660988704,1.27664545865888,2,0,1.80544932197741
"George",155,0.941334528856224,0.870814106430143,3,0,1.71816218677932
"George",156,0.902724660988704,1.27664545865888,2,0,1.80544932197741
"George",158,2.27068042138998,2.21967946891799,4,0,5.31544225399987
"George",159,0.902724660988704,1.27664545865888,2,0,1.80544932197741
"George",161,3.81784370276309,2.60083060808601,4,1.52463734439147,6.71313302588171
"George",162,4.67715864176445,3.47364033692555,2,2.22092400412127,7.13339327940763
"George",164,7.20803196757124,6.2036284974376,4,1.77495309118282,15.5934083916486
"George",165,9.32128229296443,4.5947940995019,2,6.0722722270507,12.5702923588782
"George",167,12.5651276595814,6.92583091295092,4,7.1557985735653,21.8341510221616
"George",168,10.5196911780163,4.43201438695831,2,7.38578375068172,13.6535986053508
"George",170,23.5440105274632,6.42651814046699,4,17.5313046847814,31.324620837951
"George",171,18.8578335775562,8.74751212977093,2,12.6724084320836,25.0432587230288
"George",173,34.3605561769888,11.0630063907619,4,22.9046921951243,49.3633645622473
"George",174,27.7863294249506,6.92560771906425,2,22.8891852429624,32.6834736069389
"George",176,56.3450328548149,13.5082770466432,4,43.7110119259061,75.3522967681018
"George",177,36.8744011932232,7.24331831259913,2,31.7526016960917,41.9962006903548
"George",179,71.025979933038,14.4278159245572,4,60.1242318583156,90.7259065847575
"George",180,58.5735807618366,14.3691124540414,2,48.4130839059518,68.7340776177213
"George",182,82.4802212099127,12.17366340422,4,74.1118534295927,100
"George",183,63.2188583941665,19.2812605134379,2,49.5849483352902,76.8527684530429
"George",185,87.7772275497565,9.08674212598454,4,78.9951111584816,100
"George",186,71.7083057898349,14.442608477365,2,61.4958393974678,81.920772182202
"George",188,89.4399615984858,4.91029182157047,3,85.0204981040923,94.7257659373608
"George",189,76.6724143536367,9.99826266521409,2,69.6025750229795,83.7422536842939
"George",191,93.3488960471747,4.69959443832544,3,87.9701714307573,96.6612984907668
"George",192,85.6020430488285,4.39607238454637,2,82.4935504551288,88.7105356425281
"George",194,95.3745799088313,3.36077439831613,3,91.5605627958093,97.9018784399178
"George",195,96.5637302106866,1.0790340483663,2,95.8007379179556,97.3267225034176
"George",197,97.7646195529001,2.3070742462201,3,95.3919802187825,100
"George",198,100,0,3,100,100
"George",200,100,0,2,100,100
"George",201,100,NA,1,100,100
"George",203,100,NA,1,100,100
"Oskakawlik",152,0.218342015298417,0.271873296096407,3,0,0.522859285765459
"Oskakawlik",153,0.756856161826147,0.0113816207576091,2,0.748808140607548,0.764904183044746
"Oskakawlik",155,0.702121459589789,0.610889363650132,3,0,1.1119606429922
"Oskakawlik",156,0.874361756933767,0.177559627013527,2,0.748808140607548,0.999915373259986
"Oskakawlik",158,1.89471216539923,0.571513102657777,4,1.1119606429922,2.48444275573004
"Oskakawlik",159,1.70641468114003,0.999140903011164,2,0.999915373259986,2.41291398902007
"Oskakawlik",161,4.85308767389273,4.16388412578623,4,2.63666282836278,11.096655812027
"Oskakawlik",162,6.04477566060409,3.85201595356739,2,3.32098905859783,8.76856226261036
"Oskakawlik",164,10.2574564995348,4.79777796830453,4,6.23921321447031,17.1532395015708
"Oskakawlik",165,9.38015905240193,3.7220070530521,2,6.74830262556463,12.0120154792392
"Oskakawlik",167,13.9889206198442,4.99704886792919,4,8.99508385674862,20.8074280390067
"Oskakawlik",168,12.6127808292524,4.79718141953311,2,9.22066131691839,16.0049003415863
"Oskakawlik",170,21.626609300217,5.91700761387639,4,18.1614908084859,30.4740127624011
"Oskakawlik",171,19.4058846370335,1.54599056065634,2,18.312704227943,20.499065046124
"Oskakawlik",173,35.3745459450289,14.2718254431633,4,22.4710374864873,55.5761600476844
"Oskakawlik",174,32.7021357641267,6.45911831189243,2,28.1348494053013,37.269422122952
"Oskakawlik",176,51.1874490424495,13.6806906717081,4,41.3618521318481,71.294918658783
"Oskakawlik",177,40.2301174819785,6.17027718558009,2,35.8670726422541,44.5931623217028
"Oskakawlik",179,67.8193073511286,13.1096686475966,4,58.1333788786326,87.1177871943473
"Oskakawlik",180,57.5969799027833,3.72691502918991,2,54.961653012737,60.2323067928295
"Oskakawlik",182,80.420009930554,13.3203821072733,4,69.5335922225175,99.7542981452137
"Oskakawlik",183,68.989768845931,2.07566283578155,2,67.522053579293,70.457484112569
"Oskakawlik",185,84.7758903288373,10.5665000879083,4,75.5451842552852,100
"Oskakawlik",186,75.1530620094178,3.19440923740265,2,72.8942735757654,77.4118504430701
"Oskakawlik",188,85.8654627194832,4.96217567343271,3,80.7193684356467,90.6205897477499
"Oskakawlik",189,81.1931003488054,3.63428298239483,2,78.6232742072031,83.7629264904076
"Oskakawlik",191,91.4849472040189,4.86072547087625,3,85.9017758198068,94.7743281091513
"Oskakawlik",192,87.9086456430566,2.75213068052479,2,85.962595376146,89.8546959099673
"Oskakawlik",194,95.2031553902141,2.43522663672381,3,92.4055140455427,96.8473960131403
"Oskakawlik",195,93.9017134314566,1.18985484237417,2,93.0603590037862,94.743067859127
"Oskakawlik",197,97.3413254922972,0.952471858268682,3,96.7372744311948,98.4393060325566
"Oskakawlik",198,99.5627773565865,0.757291832611737,3,98.6883320697595,100
"Oskakawlik",200,99.379295637325,0.877808527919152,2,98.75859127465,100
"Oskakawlik",201,100,NA,1,100,100
"Oskakawlik",203,100,NA,1,100,100
"Holokuk",152,0.199658545820636,0.34581874552666,3,0,0.598975637461908
"Holokuk",153,0.89369737568524,1.26387894935131,2,0,1.78739475137048
"Holokuk",155,0.805673336538797,0.92647951347205,3,0,1.81804437215448
"Holokuk",156,1.02139026127125,1.4444639599656,2,0,2.0427805225425
"Holokuk",158,1.76603441782017,1.7152219447484,4,0,3.38012311751516
"Holokuk",159,2.25016116578336,0.293280518244887,2,2.0427805225425,2.45754180902423
"Holokuk",161,4.805787664012,4.81969364063806,4,1.15719580169119,11.8964617032992
"Holokuk",162,7.68578527868034,5.24181881316765,2,3.97925965013828,11.3923109072224
"Holokuk",164,11.0957895000083,4.29902078101826,4,7.57157769806026,17.359479479868
"Holokuk",165,10.5010455300112,6.07136635466985,2,6.20794120955626,14.7941498504661
"Holokuk",167,13.5042592291345,4.23220844471005,4,8.92390290709968,19.174455074375
"Holokuk",168,15.7880278126419,7.2239058790455,2,10.6799549789154,20.8961006463683
"Holokuk",170,19.4568352595973,5.7364898481855,4,15.1785886853256,27.5827208771215
"Holokuk",171,21.159765986671,4.4995991207849,2,17.9780689357429,24.341463037599
"Holokuk",173,35.2448528705204,17.7174190279733,4,18.6376128569093,59.1099006861203
"Holokuk",174,38.3116590772234,12.7257560946095,2,29.313190646999,47.3101275074478
"Holokuk",176,48.7471502941184,16.3620978797525,4,38.3260067336485,73.1564487351683
"Holokuk",177,42.1310054554864,13.1746969952085,2,32.8150878700965,51.4469230408764
"Holokuk",179,65.928455282399,14.1146063680975,4,53.4572041240497,86.1249242408448
"Holokuk",180,57.3602884186196,12.4078546829096,2,48.586610232357,66.1339666048822
"Holokuk",182,79.4168893782268,14.8262594148838,4,64.265648646994,99.8093374528107
"Holokuk",183,71.23092647262,7.13071651891505,2,66.1887484673763,76.2731044778638
"Holokuk",185,84.5364162025374,11.6467604611618,4,72.5606467973037,100
"Holokuk",186,77.3266978215419,4.41867604428636,2,74.2022220267605,80.4511736163233
"Holokuk",188,85.2525947780608,6.87953106799854,3,77.39794602138,90.2076921845727
"Holokuk",189,84.941767938226,0.872640395985589,2,84.3247179966872,85.5588178797647
"Holokuk",191,90.2730074277873,6.7734971955107,3,82.8416011798248,96.1007984147372
"Holokuk",192,89.3496884330721,0.0750900650535617,2,89.296591738873,89.4027851272712
"Holokuk",194,94.222896762035,4.11247134114495,3,90.1936858494698,98.4138558426828
"Holokuk",195,93.1863404466878,1.2269857137335,2,92.3187305280879,94.0539503652878
"Holokuk",197,97.6381486525066,0.778412695145968,3,96.8570583725885,98.4138558426828
"Holokuk",198,99.3865595673452,1.0625099967752,3,98.1596787020355,100
"Holokuk",200,99.2386708337327,1.07668203236548,2,98.4773416674653,100
"Holokuk",201,100,NA,1,100,100
"Holokuk",203,100,NA,1,100,100
"Aniak",152,0.243198858855367,0.421232779880269,3,0,0.729596576566102
"Aniak",153,0.438024388947985,0.386869805945705,2,0.164466125727453,0.711582652168517
"Aniak",155,0.532093328293251,0.460894661726171,3,0,0.8071625584296
"Aniak",156,1.23940203276396,1.52018893841285,2,0.164466125727453,2.31433793980047
"Aniak",158,1.25477611359976,0.889149456861553,4,0.273085528390349,2.27457635042146
"Aniak",159,2.29423862549582,0.0284247228840371,2,2.27413931119116,2.31433793980047
"Aniak",161,4.35829420108365,4.41116855623775,4,1.07990889044016,10.8599573540417
"Aniak",162,8.67370064133956,6.81723092769435,2,3.85319042345223,13.4942108592269
"Aniak",164,9.69753464779332,4.03995596238618,4,5.07279090044531,14.4308975011961
"Aniak",165,12.4470334961216,6.7423586915985,2,7.67946594410028,17.214601048143
"Aniak",167,13.3155565764977,4.54959444066684,4,7.3597843133412,17.0437015273183
"Aniak",168,16.6984673657386,10.0730324641648,2,9.57575780321548,23.8211769282617
"Aniak",170,20.5232485778568,5.84574598624891,4,16.3355493101509,29.0547097477408
"Aniak",171,22.1262331162005,6.41639343597895,2,17.5891578068589,26.663308425542
"Aniak",173,34.7786689745947,14.6493030814186,4,23.6735933788001,55.7930240560093
"Aniak",174,34.3532880073203,6.89073681065548,2,29.4808012811341,39.2257747335066
"Aniak",176,47.1991734393104,14.0450829942475,4,36.9851800048736,67.8458273582112
"Aniak",177,40.3095171683258,5.92462691447837,2,36.1201733010978,44.4988610355538
"Aniak",179,64.5849931650343,13.6423433884184,4,52.0826579202184,84.0261370779721
"Aniak",180,55.7039322195128,1.94110997427647,2,54.3313601936731,57.0765042453526
"Aniak",182,77.6790191457642,15.1342431224505,4,62.3828349036735,98.5926665402448
"Aniak",183,65.994968946236,2.54065296529728,2,64.1984560058326,67.7914818866394
"Aniak",185,82.8495576625987,12.6115822687008,4,70.3060065323573,100
"Aniak",186,72.9090977380872,3.55368465696625,2,70.3962632189478,75.4219322572266
"Aniak",188,83.9074105491297,6.47507670645911,3,76.4348564955864,87.8612198543902
"Aniak",189,80.6266711786761,4.72493538454632,2,77.2856373275951,83.9677050297571
"Aniak",191,90.3548070150197,7.04117616213307,3,82.228915122521,94.653491078168
"Aniak",192,87.4305545664286,6.00507279423819,2,83.1843268721039,91.6767822607533
"Aniak",194,94.9904329783213,3.57075222585276,3,90.8672886545039,97.0576727818861
"Aniak",195,91.7212474069414,3.66190178444131,2,89.1318918231238,94.310602990759
"Aniak",197,97.2868566995738,1.18066550404357,3,96.2375856590302,98.5653116578053
"Aniak",198,98.7240298092944,2.21004519924552,3,96.1720894278831,100
"Aniak",200,99.0647999397604,1.32257260872298,2,98.1295998795208,100
"Aniak",201,100,NA,1,100,100
"Aniak",203,100,NA,1,100,100
"Tuluksak",152,0.178062290586627,0.292882088969996,3,0,0.516091997206531
"Tuluksak",153,0.747560383927102,0.0206962922340313,2,0.732925895343,0.762194872511204
"Tuluksak",155,0.654249254458239,0.581700208492611,3,0,1.1130688601071
"Tuluksak",156,0.887665755550579,0.177442624477213,2,0.762194872511204,1.01313663858995
"Tuluksak",158,1.90773223896134,0.59574537266332,4,1.12670044026602,2.3892593951213
"Tuluksak",159,1.80514937110783,1.11538985107977,2,1.01644964374267,2.59384909847299
"Tuluksak",161,4.98641801037322,4.21042792630735,4,2.51186198370971,11.2876270439919
"Tuluksak",162,6.2360630881251,4.36830173996913,2,3.14720730552394,9.32491887072628
"Tuluksak",164,10.8093135195242,4.68056983900696,4,7.01662180133233,17.5671873326403
"Tuluksak",165,9.26145269491381,4.23808934463792,2,6.26467098004589,12.2582344097817
"Tuluksak",167,14.5851440044641,4.78437242511047,4,9.90514507181575,21.1225175742238
"Tuluksak",168,12.6509979606876,5.43059316540634,2,8.81098870756343,16.4910072138117
"Tuluksak",170,21.5616438824986,5.74641018481096,4,18.0107384052797,30.1438613390386
"Tuluksak",171,19.1846652470285,2.1626106965707,2,17.6554685584168,20.7138619356402
"Tuluksak",173,35.8240298901056,14.4480719700084,4,22.4148558330762,56.0532164614283
"Tuluksak",174,31.7819357168784,6.96540409851789,2,26.8566512451118,36.707220188645
"Tuluksak",176,50.5290000579017,14.0646710548112,4,41.1674982719634,71.412989291455
"Tuluksak",177,38.7525366847763,7.4551252458443,2,33.4809670688448,44.0241063007079
"Tuluksak",179,67.3022586735306,13.6082486508136,4,56.8593565719621,87.2923948687763
"Tuluksak",180,56.708086783174,5.97678592129063,2,52.4818609285291,60.9343126378189
"Tuluksak",182,80.1252320343331,13.616076395305,4,68.4418237919104,99.7377433866171
"Tuluksak",183,69.1218686164306,0.590347870598342,2,68.7044296338715,69.5393075989897
"Tuluksak",185,84.6150951331143,10.7446909443199,4,74.9623557544207,100
"Tuluksak",186,75.3260540922279,2.05565606698822,2,73.8724857474733,76.7796224369825
"Tuluksak",188,85.7642665239864,5.3233241061546,3,80.1129633383068,90.6839235530207
"Tuluksak",189,81.2674121010699,3.02933316741853,2,79.1253500759149,83.4094741262248
"Tuluksak",191,91.4166706690206,4.91836069366703,3,85.7408282217984,94.4245368800315
"Tuluksak",192,87.4236004139989,2.75270365623522,2,85.477144992078,89.3700558359198
"Tuluksak",194,95.0950457508315,2.66507451204273,3,92.04817677881,96.9927318303447
"Tuluksak",195,93.3448346122314,1.03869681986906,2,92.6103650473051,94.0793041771577
"Tuluksak",197,97.3506986,0.692218691058379,3,96.9107623130466,98.1486016566086
"Tuluksak",198,99.455471080557,0.943151754665866,3,98.366413241671,100
"Tuluksak",200,99.3619352306885,0.902359850432801,2,98.723870461377,100
"Tuluksak",201,100,NA,1,100,100
"Tuluksak",203,100,NA,1,100,100
"Kisaralik",152,0.100862871480463,0.174699618001452,3,0,0.302588614441389
"Kisaralik",153,0.894399218064365,1.18831719169321,2,0.054132073617542,1.73466636251119
"Kisaralik",155,0.74371522919648,1.03719699854045,3,0,1.92855707314805
"Kisaralik",156,1.26189220471911,1.70803075749734,2,0.054132073617542,2.46965233582067
"Kisaralik",158,1.56094180986196,1.73657609217156,4,0.302588614441389,4.02734012206829
"Kisaralik",159,2.46074748710695,0.0125933578218181,2,2.45184263839324,2.46965233582067
"Kisaralik",161,5.86470323648245,7.12107922091521,4,1.83102104599047,16.5321448339916
"Kisaralik",162,6.19944710177634,4.37201948604995,2,3.1079624757107,9.29093172784198
"Kisaralik",164,11.9237364403695,6.22230671688244,4,6.96938193856678,21.0032140552446
"Kisaralik",165,9.00105185438194,3.78982195300481,2,6.32124305192259,11.6808606568413
"Kisaralik",167,15.8494631109329,6.42795664950619,4,9.56963947583603,24.4249587604247
"Kisaralik",168,13.7272461905722,3.77661219046842,2,11.0567781007802,16.3977142803642
"Kisaralik",170,24.6627832031462,9.07734228348982,4,18.4873796038912,37.9253821232926
"Kisaralik",171,19.417986482497,0.484132036626029,2,19.0756534364091,19.7603195285849
"Kisaralik",173,39.0734586593289,17.8587664837351,4,26.9530913556232,65.1320526943752
"Kisaralik",174,36.1446017944378,8.85047500987846,2,29.8863708982306,42.4028326906449
"Kisaralik",176,52.3409281623609,15.9332331304565,4,39.9262638602104,75.1383798907717
"Kisaralik",177,43.6354456253313,7.45286463651491,2,38.3654745015862,48.9054167490764
"Kisaralik",179,68.0723737261674,14.2173898392784,4,55.973378692602,88.1710827821839
"Kisaralik",180,55.9798592612882,8.07585653675056,2,50.2693663402622,61.6903521823143
"Kisaralik",182,79.6198400241228,13.7530996016663,4,67.132009920846,99.1684633263134
"Kisaralik",183,70.8205519212968,1.90922847591938,2,69.4705235191398,72.1705803234539
"Kisaralik",185,85.2559572277623,10.636361392825,4,74.730088950593,100
"Kisaralik",186,77.3133702695066,1.51626399153777,2,76.2412097190213,78.385530819992
"Kisaralik",188,85.8246197943957,5.81663797310683,3,79.402476226165,90.7387274859315
"Kisaralik",189,83.0659131316962,0.3597526036889,2,82.8115296260783,83.3202966373142
"Kisaralik",191,90.6320490223618,5.53215845322605,3,84.2470883842549,93.9947803002078
"Kisaralik",192,89.1857343831093,5.61099666523936,2,85.2181605919035,93.1533081743152
"Kisaralik",194,95.0162926764882,2.33605611047343,3,92.5524594712605,97.199157544726
"Kisaralik",195,92.5471710585563,2.96472274648347,2,90.4507955001799,94.6435466169328
"Kisaralik",197,97.6577475643907,1.12204713129705,3,96.8376326637258,98.9364524847203
"Kisaralik",198,99.3567739283954,1.11410023677216,3,98.0703217851861,100
"Kisaralik",200,99.7194692496682,0.396730391782011,2,99.4389384993363,100
"Kisaralik",201,100,NA,1,100,100
"Kisaralik",203,100,NA,1,100,100
"Kwethluk",152,0.103881469362671,0.179927982901056,3,0,0.311644408088014
"Kwethluk",153,0.349853220466648,0.494767169223838,2,0,0.699706440933296
"Kwethluk",155,0.420702019778741,0.484525035085011,3,0,0.950461651248208
"Kwethluk",156,1.78206766482016,2.52022426065522,2,0,3.56413532964031
"Kwethluk",158,0.812383658290631,0.785456543093768,4,0,1.66639517193254
"Kwethluk",159,2.53689412245896,1.45273844702439,2,1.5096529152776,3.56413532964031
"Kwethluk",161,4.66802511734375,7.01286156650021,4,0.800160225885607,15.179836309663
"Kwethluk",162,6.43359617666824,3.04627224328584,2,4.27955641610047,8.58763593723601
"Kwethluk",164,8.44695488108154,6.60653384422081,4,3.06698764338901,18.0846745412549
"Kwethluk",165,9.6718897235274,3.54618685562443,2,7.16435695056077,12.179422496494
"Kwethluk",167,13.7014647795989,6.06757135590787,4,6.40233273602503,21.1050675601322
"Kwethluk",168,14.9514834683634,8.5085636948023,2,8.93502038161106,20.9679465551158
"Kwethluk",170,22.2139330206193,9.23030355457328,4,15.4779785741689,35.8171062723692
"Kwethluk",171,19.2008786232014,5.00338805956641,2,15.6629489973742,22.7388082490286
"Kwethluk",173,36.3118694447069,17.4933146935096,4,24.7102586766435,61.9079973573301
"Kwethluk",174,29.203818517798,7.34948587619118,2,24.0069472165085,34.4006898190876
"Kwethluk",176,48.6832732141779,17.3254651817575,4,36.8008803492957,74.4339049772993
"Kwethluk",177,38.2796361889141,4.83980932573706,2,34.8573741950356,41.7018981827927
"Kwethluk",179,64.5395987820869,15.9782503553107,4,48.507973893141,86.2739328611529
"Kwethluk",180,49.4540976550906,0.812296529889718,2,48.8797172704712,50.0284780397099
"Kwethluk",182,77.3630409052283,14.1766428346981,4,63.0295711709389,96.4852327325125
"Kwethluk",183,64.8923730732092,2.79722531894427,2,62.914436081677,66.8703100647414
"Kwethluk",185,85.4794831764808,12.0546936472278,4,71.8432403153069,100
"Kwethluk",186,73.431783964248,1.32571982704363,2,72.494358484592,74.369209443904
"Kwethluk",188,86.1419720286179,8.25400105667651,3,76.6811974815283,91.8717802197313
"Kwethluk",189,81.4785241969755,1.83573109965402,2,80.1804662879751,82.7765821059759
"Kwethluk",191,90.8002279535257,7.90803283269179,3,81.6897263677484,95.8903188389595
"Kwethluk",192,89.0298618383042,4.44101593564202,2,85.8895893548543,92.1701343217542
"Kwethluk",194,95.9623013695615,2.70988003398165,3,92.8468194305654,97.772587413085
"Kwethluk",195,91.7447835865242,3.83868081365344,2,89.0304263523791,94.4591408206692
"Kwethluk",197,97.4338894455172,1.61047248265359,3,95.9130728023025,99.1210982692151
"Kwethluk",198,98.5878593253965,2.44589939584782,3,95.7635779761896,100
"Kwethluk",200,99.4836518323072,0.730226581657621,2,98.9673036646144,100
"Kwethluk",201,100,NA,1,100,100
"Kwethluk",203,100,NA,1,100,100
"Johnson",152,NA,NA,3,Inf,-Inf
"Johnson",153,NA,NA,2,Inf,-Inf
"Johnson",155,NA,NA,3,Inf,-Inf
"Johnson",156,NA,NA,2,Inf,-Inf
"Johnson",158,NA,NA,4,Inf,-Inf
"Johnson",159,NA,NA,2,Inf,-Inf
"Johnson",161,NA,NA,4,Inf,-Inf
"Johnson",162,NA,NA,2,Inf,-Inf
"Johnson",164,NA,NA,4,Inf,-Inf
"Johnson",165,NA,NA,2,Inf,-Inf
"Johnson",167,NA,NA,4,Inf,-Inf
"Johnson",168,NA,NA,2,Inf,-Inf
"Johnson",170,NA,NA,4,Inf,-Inf
"Johnson",171,NA,NA,2,Inf,-Inf
"Johnson",173,NA,NA,4,Inf,-Inf
"Johnson",174,NA,NA,2,Inf,-Inf
"Johnson",176,NA,NA,4,Inf,-Inf
"Johnson",177,NA,NA,2,Inf,-Inf
"Johnson",179,NA,NA,4,Inf,-Inf
"Johnson",180,NA,NA,2,Inf,-Inf
"Johnson",182,NA,NA,4,Inf,-Inf
"Johnson",183,NA,NA,2,Inf,-Inf
"Johnson",185,NA,NA,4,Inf,-Inf
"Johnson",186,NA,NA,2,Inf,-Inf
"Johnson",188,NA,NA,3,Inf,-Inf
"Johnson",189,NA,NA,2,Inf,-Inf
"Johnson",191,NA,NA,3,Inf,-Inf
"Johnson",192,NA,NA,2,Inf,-Inf
"Johnson",194,NA,NA,3,Inf,-Inf
"Johnson",195,NA,NA,2,Inf,-Inf
"Johnson",197,NA,NA,3,Inf,-Inf
"Johnson",198,NA,NA,3,Inf,-Inf
"Johnson",200,NA,NA,2,Inf,-Inf
"Johnson",201,NA,NA,1,Inf,-Inf
"Johnson",203,NA,NA,1,Inf,-Inf
"Lower Kusko",152,0.505341195368265,0.560937146599648,3,0,1.10890093456747
"Lower Kusko",153,0.0773045528268329,0.00342756376498872,2,0.0748808992456601,0.0797282064080058
"Lower Kusko",155,1.07537719630734,1.47777201112191,3,0,2.76044673865605
"Lower Kusko",156,0.363122916010579,0.407635769354721,2,0.0748808992456601,0.651364932775498
"Lower Kusko",158,2.80375642035151,2.39164095862979,4,1.33652011274771,6.3486719013679
"Lower Kusko",159,1.4495155920654,0.796499397220078,2,0.886305467080088,2.01272571705072
"Lower Kusko",161,5.91952707199852,6.98262722797206,4,1.47383966694,16.3097472290725
"Lower Kusko",162,8.43786286731238,1.214551590514,2,7.57904520155902,9.29668053306573
"Lower Kusko",164,12.5940778302092,6.20254268431019,4,6.27877728795846,21.0657760855227
"Lower Kusko",165,12.5431394002497,0.00817539499899689,2,12.537358523007,12.5489202774924
"Lower Kusko",167,19.1089325345972,7.32946227978143,4,11.0605905148401,26.8228490045228
"Lower Kusko",168,19.2191702590575,0.760494954057193,2,18.6814191199855,19.7569213981295
"Lower Kusko",170,27.0751450854383,8.80163759269777,4,18.681099280402,39.2864848855102
"Lower Kusko",171,25.9134134847186,1.72216977579724,2,24.6956555578979,27.1311714115394
"Lower Kusko",173,40.3675067240764,13.2684944298356,4,28.4775839764253,58.4032504383023
"Lower Kusko",174,34.8774440566861,3.67630707687504,2,32.2779023929036,37.4769857204685
"Lower Kusko",176,55.2609927128703,13.7684498625912,4,43.2349646005655,75.0701554267914
"Lower Kusko",177,41.8053144437523,5.15455576197009,2,38.1604931104591,45.4501357770455
"Lower Kusko",179,70.851229650076,12.7800208407768,4,58.6096971480154,88.7931445204555
"Lower Kusko",180,60.9008876674328,9.00098196335566,2,54.5362322838062,67.2655430510594
"Lower Kusko",182,82.3498811567441,12.7739996275639,4,69.249866245436,99.7872174866458
