"Row","X87.86_final","X88Sr"
1174.8,0.709856033088348,4.54260984947368
1174.9,0.707178627664287,4.63047384947368
1175,0.710269643265928,4.66503584947368
1175.1,0.707359077234238,4.46916084947368
1175.2,0.707280530283277,4.50419284947368
1175.3,0.707679908743774,4.55179084947368
1175.4,0.709464376090812,4.50063184947368
1175.5,0.708676668722541,4.50215384947368
1175.6,0.708333580865291,4.60067284947368
1175.7,0.708015433425562,4.67294784947368
1175.8,0.709234072613041,4.70833084947368
1175.9,0.70926679470662,4.73098084947368
1176,0.707856891839482,4.67831884947368
1176.1,0.707960551655978,4.64548784947368
1176.2,0.709276367534238,4.60350184947368
1176.3,0.708414323862752,4.59352384947368
1176.4,0.708107995695436,4.68442484947368
1176.5,0.707392075331013,4.69474784947368
1176.6,0.709106730570599,4.62549484947368
1176.7,0.707059032446003,4.75493984947368
1176.8,0.707405101719906,4.70374384947368
1176.9,0.707719314304521,4.64037284947368
1177,0.707040291711696,4.71455984947368
1177.1,0.707743926849328,4.77546084947368
1177.2,0.708073063849632,4.73762784947368
1177.3,0.706872217045437,4.70673584947368
1177.4,0.709011837374676,4.78511284947368
1177.5,0.709053891167671,4.84309884947368
1177.6,0.708540492418821,4.77695484947368
1177.7,0.707143185543763,4.66590084947368
1177.8,0.707689461875304,4.65798284947368
1177.9,0.706706595523593,4.73828084947368
1178,0.707945713392894,4.78988584947368
1178.1,0.70806654427924,4.69255184947368
1178.2,0.708433950782064,4.70013484947368
1178.3,0.707633438590587,4.68102484947368
1178.4,0.707567201416343,4.51100284947368
1178.5,0.708284755579026,4.56787984947368
1178.6,0.707915901634108,4.61642584947368
1178.7,0.708499248054826,4.63914284947368
1178.8,0.708148305112043,4.61454984947368
1178.9,0.707439012963413,4.71175784947368
1179,0.708172515256668,4.77616384947368
1179.1,0.708256520231408,4.74937284947368
1179.2,0.707099531485809,4.73803184947368
1179.3,0.709086930529462,4.79168784947368
1179.4,0.707216694976578,4.85113284947368
1179.5,0.706761722837043,4.86658484947368
1179.6,0.706921527556794,4.87719184947368
1179.7,0.708107085678019,4.97343784947368
1179.8,0.708031906942465,4.96635284947368
1179.9,0.70825069073703,5.01461884947368
1180,0.708404501267764,5.10832784947368
1180.1,0.708964271259609,5.13842984947368
1180.2,0.70740923725168,5.12150284947368
1180.3,0.708497043868414,5.18469784947368
1180.4,0.709163039090438,5.18903184947368
1180.5,0.707139223312727,5.07566184947368
1180.6,0.708504464544211,5.19707784947368
1180.7,0.707653044175308,5.14684484947368
1180.8,0.708617687378246,5.22513484947368
1180.9,0.708099143573152,5.20816084947368
1181,0.709159870438267,5.07235584947368
1181.1,0.708296091211592,5.13006284947368
1181.2,0.708330099954418,5.21674084947368
1181.3,0.707753436642214,5.20068984947368
1181.4,0.707699018000201,5.18675484947368
1181.5,0.706983617911036,5.21298284947368
1181.6,0.707092512124857,5.17249284947368
1181.7,0.708256211618509,5.24880284947368
1181.8,0.708306707521353,5.50957984947368
1181.9,0.70935522122412,5.64560084947368
1182,0.708133389330892,5.55251884947368
1182.1,0.707667610119492,5.47391584947368
1182.2,0.708660818571596,5.49225884947368
1182.3,0.707737091482618,5.57753684947368
1182.4,0.708169538022899,5.61875284947368
1182.5,0.708073122356145,5.70289484947368
1182.6,0.707911294465985,5.58607084947368
1182.7,0.709150319191327,5.49203784947368
1182.8,0.70762167909452,5.36362784947368
1182.9,0.707930905609999,5.39822584947368
1183,0.707843667706932,5.31892684947368
1183.1,0.708926108679357,5.29197684947368
1183.2,0.70837977582647,5.31349684947368
1183.3,0.708768618096763,5.24088684947368
1183.4,0.707130874681205,5.27665384947368
1183.5,0.707920219415626,5.31967184947368
1183.6,0.708273016677851,5.72933184947368
1183.7,0.709025648396096,6.10038884947368
1183.8,0.708299577366902,6.35685984947368
1183.9,0.708510729215673,6.40040684947368
1184,0.708200297772962,6.29973184947368
1184.1,0.707915812629911,6.21260084947368
1184.2,0.707941039784625,6.28098884947368
1184.3,0.707624535620942,6.30074384947368
1184.4,0.708682687826747,6.35881584947368
1184.5,0.707818348488092,6.31269284947368
1184.6,0.708094372694595,6.02592384947368
1184.7,0.708199746388721,5.79061384947368
1184.8,0.707246377198827,5.73777984947368
1184.9,0.708318999631271,5.84156984947368
1185,0.708739183607516,5.82865384947368
1185.1,0.708162506614635,5.83178984947368
1185.2,0.707224841483339,5.82647884947368
1185.3,0.708549693122048,5.86099384947368
1185.4,0.706861513263068,5.88018084947368
1185.5,0.707112269903515,5.96971684947368
1185.6,0.708467443801131,5.99444484947368
1185.7,0.707845284883406,5.92624684947368
1185.8,0.708214738613229,5.89972584947368
1185.9,0.706977749710981,5.85420484947368
1186,0.708267082863376,5.78629584947368
1186.1,0.708810296243787,5.87748284947368
1186.2,0.70779698161126,6.04750584947368
1186.3,0.707018295074716,5.91735384947368
1186.4,0.708776049253771,5.88677284947368
1186.5,0.708695247585713,5.88614484947368
1186.6,0.707138313735247,6.07507084947368
1186.7,0.707849289803621,6.33775884947368
1186.8,0.707075034013314,6.33198284947368
1186.9,0.708603022490976,6.27661384947368
1187,0.707378076842452,6.23576284947368
1187.1,0.708102974285637,6.17535784947368
1187.2,0.707432503128439,6.20951484947368
1187.3,0.707517376371775,6.20595384947368
1187.4,0.708839110962227,6.17636584947368
1187.5,0.707921770803479,6.18276784947368
1187.6,0.707090932571228,6.19897384947368
1187.7,0.707642666963997,6.36441384947368
1187.8,0.707893713126608,6.34351684947368
1187.9,0.707642627736209,6.38649184947368
1188,0.707548684622955,6.37162784947368
1188.1,0.708234446068146,6.41394784947368
1188.2,0.707558602748901,6.40784484947368
1188.3,0.707766791094923,6.35212484947368
1188.4,0.707212602819833,6.15286984947368
1188.5,0.7073742334292,6.23163284947368
1188.6,0.707395415898457,6.14963084947368
1188.7,0.707517895086628,5.96489284947368
1188.8,0.707450996221207,5.78471684947368
1188.9,0.708783993128403,5.85789584947368
1189,0.707904593310607,5.94691584947368
