"Row","X87.86_final"
2153.8,0.708651151813675
2153.9,0.710372001968137
2154,0.70987096103133
2154.1,0.707830346062048
2154.2,0.709894449966561
2154.3,0.708821579995034
2154.4,0.710516291824883
2154.5,0.708321998436689
2154.6,0.709260355675836
2154.7,0.709410713435088
2154.8,0.710547189963786
2154.9,0.70889321732103
2155,0.709856245112804
2155.1,0.70741380622745
2155.2,0.7092667415596
2155.3,0.710234586745407
2155.4,0.710680348939842
2155.5,0.708603068669356
2155.6,0.711618390655007
2155.7,0.710191824724676
2155.8,0.709075393530205
2155.9,0.709446723942261
2156,0.70772628655775
2156.1,0.710224344570112
2156.2,0.708499045655487
2156.3,0.710347764794525
2156.4,0.709865063672528
2156.5,0.708999714483066
2156.6,0.709243358432417
2156.7,0.710281526896107
2156.8,0.709864997671728
2156.9,0.709811918445445
2157,0.70993315616615
2157.1,0.710149386214876
2157.2,0.708234630274001
2157.3,0.709474297968353
2157.4,0.709319657717732
2157.5,0.708534577327667
2157.6,0.709991269454398
2157.7,0.708852914830047
2157.8,0.70999683284732
2157.9,0.708389142039357
2158,0.709447940158023
2158.1,0.708646084252896
2158.2,0.710073575261467
2158.3,0.712950378961759
2158.4,0.70721305425057
2158.5,0.712031311281966
2158.6,0.710505237638812
2158.7,0.709554256485036
2158.8,0.711301849604506
2158.9,0.710523472135682
2159,0.707983033655093
2159.1,0.710944086702202
2159.2,0.709282818494353
2159.3,0.711883308621383
2159.4,0.70811899984913
2159.5,0.709429354504787
2159.6,0.710903014481132
2159.7,0.709569000518516
2159.8,0.709679398541398
2159.9,0.707599107460879
2160,0.710335927351047
2160.1,0.708555010492956
2160.2,0.710469724789905
2160.3,0.710091352825649
2160.4,0.709384231807734
2160.5,0.710833755143994
2160.6,0.711432063896312
2160.7,0.711724702167547
2160.8,0.710030619187405
2160.9,0.706954561066644
2161,0.709136317619999
2161.1,0.712723447902694
2161.2,0.709680243211081
2161.3,0.71073934288135
2161.4,0.711190118848353
2161.5,0.709919513709284
2161.6,0.710632046083345
2161.7,0.707666277144443
2161.8,0.710170261451447
2161.9,0.709714352216171
2162,0.712167468186727
2162.1,0.707880464168151
2162.2,0.709374196039064
2162.3,0.710372713728534
2162.4,0.711308779177578
2162.5,0.710307654334105
2162.6,0.707090742200977
2162.7,0.707997816348868
2162.8,0.710073896506357
2162.9,0.709924775178826
2163,0.711387319417761
2163.1,0.713322062978174
2163.2,0.710606549934568
2163.3,0.709632563566666
2163.4,0.711575163735241
2163.5,0.709020940249721
2163.6,0.710272014882917
2163.7,0.710377771047791
2163.8,0.708588218961935
2163.9,0.710517325264128
2164,0.710980764624841
2164.1,0.709449323178134
2164.2,0.711484690266113
2164.3,0.709382182894973
2164.4,0.70895929306111
2164.5,0.709871391750818
2164.6,0.710876698036092
2164.7,0.710291286282645
2164.8,0.712209202661135
2164.9,0.711319730840541
2165,0.708049483324461
2165.1,0.710668536875708
2165.2,0.708972271292379
2165.3,0.709988126612724
2165.4,0.710681589811906
2165.5,0.708729280320418
2165.6,0.709660251801725
2165.7,0.712218425892752
2165.8,0.709180783185984
2165.9,0.708315404129686
2166,0.709375422721927
2166.1,0.709952898992133
2166.2,0.710675785084777
2166.3,0.709295214235066
2166.4,0.709493951024352
2166.5,0.709508384985059
2166.6,0.710820280223762
2166.7,0.708252471120691
2166.8,0.710142306127878
2166.9,0.71049293386938
2167,0.710384588085143
2167.1,0.708707847713107
2167.2,0.709370886152047
2167.3,0.710855664978687
2167.4,0.707611450672183
2167.5,0.710341459993156
2167.6,0.711179605481351
2167.7,0.712431368872194
2167.8,0.709608411762449
2167.9,0.710203132858701
2168,0.710804375418759
2168.1,0.708462125637873
2168.2,0.711876864353695
2168.3,0.709628782470351
2168.4,0.710294638486885
2168.5,0.708741863207698
2168.6,0.712458482987889
2168.7,0.707473581459065
2168.8,0.710401375976957
2168.9,0.709078656188868
2169,0.711715215276063
2169.1,0.712482964392913
2169.2,0.710944344562027
2169.3,0.70961857738049
2169.4,0.710602238562727
2169.5,0.71059011058509
2169.6,0.711074055473346
2169.7,0.711494910058398
2169.8,0.711902777221529
2169.9,0.708750076863237
2170,0.710204733651735
2170.1,0.711220770407744
2170.2,0.711525765589268
2170.3,0.710992116402884
2170.4,0.710993337578404
2170.5,0.70720240382691
2170.6,0.710843110994461
2170.7,0.710144627606813
2170.8,0.710201486916161
2170.9,0.71079036475049
2171,0.709417573027471
2171.1,0.709678778196177
2171.2,0.713069571609378
2171.3,0.708994845302458
2171.4,0.708248421286011
2171.5,0.709622968446899
2171.6,0.710248114274223
2171.7,0.710500555282576
2171.8,0.710016580661338
2171.9,0.711761320376955
2172,0.711796035223358
2172.1,0.710233745333575
2172.2,0.70949090462676
2172.3,0.709917786395562
2172.4,0.70977310841425
2172.5,0.712494582912968
2172.6,0.711307428431033
2172.7,0.713573201403264
2172.8,0.708783497724594
2172.9,0.710115366291792
2173,0.711881855144892
2173.1,0.707757102625467
2173.2,0.71118909427189
2173.3,0.710694543746919
2173.4,0.707279204706057
2173.5,0.710785845898447
2173.6,0.710632676740065
2173.7,0.708272959595561
2173.8,0.706954001281002
2173.9,0.709755883905494
2174,0.709521202627316
2174.1,0.711574670829311
2174.2,0.711612740062727
2174.3,0.709102982842167
2174.4,0.711524432927785
2174.5,0.710516878120326
2174.6,0.70965668330611
2174.7,0.711108363704516
2174.8,0.712456876566407
2174.9,0.709676586361547
2175,0.708425859203432
2175.1,0.712469294229779
2175.2,0.708143729485373
2175.3,0.709320672448303
2175.4,0.710205540531644
2175.5,0.71180675933918
2175.6,0.710145075371147
2175.7,0.71043394557524
2175.8,0.71022459329788
2175.9,0.710421452109973
2176,0.70843601467652
2176.1,0.709464402443403
2176.2,0.70973179511425
2176.3,0.709131189620167
2176.4,0.709084948106589
2176.5,0.710187901186814
2176.6,0.708770918474039
2176.7,0.709841011679814
2176.8,0.710758259592563
2176.9,0.709690457367744
2177,0.709484644730578
2177.1,0.711904729105779
2177.2,0.709966572308536
2177.3,0.712297887171
2177.4,0.711033099752946
2177.5,0.707406223722533
2177.6,0.709388808380695
2177.7,0.707565503064095
2177.8,0.712827240858023
2177.9,0.714164869525489
2178,0.708275334958031
2178.1,0.711780421277876
2178.2,0.70791746125329
2178.3,0.710805746168638
2178.4,0.708260248942571
2178.5,0.711582168067294
2178.6,0.707716738091595
2178.7,0.712380513027264
2178.8,0.712553705412285
2178.9,0.708358587282544
2179,0.709587612132076
2179.1,0.711683250317849
2179.2,0.707978938791498
2179.3,0.71051991857667
2179.4,0.708458286639021
2179.5,0.709247647517467
2179.6,0.708998505137722
2179.7,0.711162486069863
2179.8,0.711271859076654
2179.9,0.709492859302505
2180,0.710195288230725
2180.1,0.71264099728266
2180.2,0.711218865839425
2180.3,0.710173055957079
2180.4,0.710260508763012
2180.5,0.708796939280575
2180.6,0.710988993965145
2180.7,0.710746089233623
2180.8,0.711628034294175
2180.9,0.709873183078396
2181,0.709859280377053
2181.1,0.712096925750176
2181.2,0.712280091817166
2181.3,0.71180384109784
2181.4,0.709257031003765
2181.5,0.709608845107478
2181.6,0.711682817341392
2181.7,0.708432754085329
2181.8,0.713938657533716
2181.9,0.709136646920763
2182,0.70892516468248
2182.1,0.713130022202771
2182.2,0.709425064575392
2182.3,0.711578964244784
2182.4,0.713935663261169
2182.5,0.708006828012563
2182.6,0.71100508742841
2182.7,0.706810506024901
2182.8,0.710947347195469
2182.9,0.709585420646965
2183,0.714157669880527
2183.1,0.708993551391593
2183.2,0.713960189528283
2183.3,0.709494661924256
2183.4,0.709451633508545
2183.5,0.710307975896592
2183.6,0.710249279196459
2183.7,0.711713570569357
2183.8,0.706889781464903
2183.9,0.71293098611504
2184,0.706774659530379
2184.1,0.709000062721539
2184.2,0.709344935803296
2184.3,0.710312240155889
2184.4,0.712753241431599
2184.5,0.710102925133486
2184.6,0.709974262610125
2184.7,0.710424769862331
2184.8,0.71000586127957
2184.9,0.709252735826524
2185,0.711075154395052
2185.1,0.709244785001955
2185.2,0.711484142467653
2185.3,0.710120326711795
2185.4,0.709560844214124
2185.5,0.708636434946836
2185.6,0.710719230841683
2185.7,0.709811887513618
2185.8,0.712493064129866
2185.9,0.710458564263481
2186,0.708589630953458
2186.1,0.71218111869936
2186.2,0.711338863177217
2186.3,0.713773120127612
2186.4,0.706712630106876
2186.5,0.710004423949779
2186.6,0.712574793491802
2186.7,0.711768907642694
2186.8,0.711575016317466
2186.9,0.707140238659882
2187,0.708798557740075
2187.1,0.709667393089468
2187.2,0.710600413751581
2187.3,0.712308455881605
2187.4,0.713176041926771
2187.5,0.710545391897175
2187.6,0.712619751127654
2187.7,0.710187628764821
2187.8,0.71063457838265
2187.9,0.708063800531485
2188,0.711007529879958
2188.1,0.711242039226447
2188.2,0.709703499526466
2188.3,0.710420504876017
2188.4,0.709398347010789
2188.5,0.710657572965406
2188.6,0.710411163731176
2188.7,0.710054768741062
2188.8,0.712851523882074
2188.9,0.708725365093936
2189,0.710875746700684
2189.1,0.709408230706373
2189.2,0.709720395494805
2189.3,0.709318943742879
2189.4,0.712992667982687
2189.5,0.710003508047114
2189.6,0.710846489898232
2189.7,0.710709573261981
2189.8,0.707222406919097
2189.9,0.712407094258389
2190,0.707692403305867
2190.1,0.706214664766161
2190.2,0.708705170135261
2190.3,0.712014731858422
2190.4,0.708313297839314
2190.5,0.7101719232084
2190.6,0.711474553747393
2190.7,0.71150720984098
2190.8,0.710163696626399
2190.9,0.712009172595864
2191,0.710220607638577
2191.1,0.707445415947264
2191.2,0.709145864494173
2191.3,0.711403052337149
2191.4,0.710772222007653
2191.5,0.709538592802744
2191.6,0.711800818202348
2191.7,0.709916471644218
2191.8,0.710951425973483
2191.9,0.707777130775669
2192,0.712980382976898
2192.1,0.712792465931747
2192.2,0.707943429964156
2192.3,0.711303266121514
2192.4,0.709261990951857
2192.5,0.710899285319207
2192.6,0.709793722524472
2192.7,0.709319828547334
2192.8,0.710040057139537
2192.9,0.713565839765594
2193,0.712255163390244
2193.1,0.708469262983705
2193.2,0.709939644544011
2193.3,0.712207778776201
2193.4,0.70743876615167
2193.5,0.709027060611561
2193.6,0.71354192667222
2193.7,0.706753985423996
2193.8,0.709778208721906
2193.9,0.711052513855596
2194,0.709888446523971
2194.1,0.70938389186919
2194.2,0.710067733452275
2194.3,0.712641034433776
2194.4,0.707916347776418
2194.5,0.71272174330383
2194.6,0.709327402253778
2194.7,0.710418397151763
2194.8,0.711920859716484
2194.9,0.70818936685715
2195,0.71126909688896
2195.1,0.707315099508356
2195.2,0.710114904570601
2195.3,0.710718880478817
2195.4,0.706685758131897
2195.5,0.711707246873703
2195.6,0.709248831174951
2195.7,0.709485524232992
2195.8,0.711146840716078
2195.9,0.709247375039718
2196,0.707764975257053
2196.1,0.708611834258422
2196.2,0.708042033136132
2196.3,0.708673572106002
2196.4,0.709298650594024
2196.5,0.711962810077626
2196.6,0.708919793873004
2196.7,0.71044806836847
2196.8,0.709982421400144
2196.9,0.710168761707506
2197,0.711193302266573
2197.1,0.708743475781047
2197.2,0.709797846824583
2197.3,0.708835684827856
2197.4,0.70889189374872
2197.5,0.7091108745314
2197.6,0.708452125133637
2197.7,0.708807201387971
2197.8,0.709572728831053
2197.9,0.709648739605854
2198,0.709365819462875
2198.1,0.709421894115835
2198.2,0.70844968642102
2198.3,0.709603308006507
2198.4,0.710400354097566
2198.5,0.708317093191305
2198.6,0.708941487716593
2198.7,0.708763452443319
2198.8,0.710167705639153
2198.9,0.709828787362422
2199,0.70914619462639
2199.1,0.708672201843165
2199.2,0.708819736773453
2199.3,0.709113139514679
2199.4,0.710072165624547
2199.5,0.710185117785651
2199.6,0.708957549681936
2199.7,0.709828660862581
2199.8,0.709569293008317
2199.9,0.708968925909749
2200,0.710219617929227
2200.1,0.708959663451516
2200.2,0.708906287814565
2200.3,0.708841441763307
2200.4,0.709386904758857
2200.5,0.709041205894831
2200.6,0.709414877790101
2200.7,0.70909100237573
2200.8,0.709115378275357
2200.9,0.708747800433153
2201,0.710058326804264
2201.1,0.709450941322227
2201.2,0.708358629006282
2201.3,0.709254237025803
2201.4,0.709147455444788
2201.5,0.708530594761041
2201.6,0.708812291348535
2201.7,0.709484888353727
2201.8,0.708074200929904
2201.9,0.709494200134288
2202,0.70916954002994
2202.1,0.708904520333616
2202.2,0.709878041567091
2202.3,0.710162415436136
2202.4,0.709495883450346
2202.5,0.709102335172744
2202.6,0.708981335431439
2202.7,0.709176969244087
2202.8,0.708920314813433
2202.9,0.708719540869622
2203,0.709836792609082
2203.1,0.709813185164641
2203.2,0.709041857132962
2203.3,0.709549203569803
2203.4,0.709410723028718
2203.5,0.709037840268129
2203.6,0.709097244077181
2203.7,0.709047581093889
2203.8,0.709476970496772
2203.9,0.70891387383817
2204,0.709072968962708
2204.1,0.70865058533387
2204.2,0.708436591072366
2204.3,0.710121795947125
2204.4,0.708639660096745
2204.5,0.709046508876962
2204.6,0.708766547249314
2204.7,0.709873158225377
2204.8,0.708554263080014
2204.9,0.709307510775853
2205,0.709600745958605
2205.1,0.709683165429327
2205.2,0.709377171535245
2205.3,0.710499715773356
2205.4,0.709135639789613
2205.5,0.709697356495602
2205.6,0.709366789306703
2205.7,0.708395748002298
2205.8,0.708211721432567
2205.9,0.709942724342577
2206,0.709429616222676
2206.1,0.708205299804496
2206.2,0.710527663394572
2206.3,0.709779334898969
2206.4,0.708278841964008
2206.5,0.709817057594465
2206.6,0.709803974137426
2206.7,0.708620338575565
2206.8,0.709433208172757
2206.9,0.709281862137951
2207,0.708941761311205
2207.1,0.709469584194961
2207.2,0.709301300612231
2207.3,0.709014784345067
2207.4,0.709209432657309
2207.5,0.709365334862833
2207.6,0.708733895767771
2207.7,0.709280457686253
2207.8,0.709893462773518
2207.9,0.70862608840119
2208,0.709927664858201
2208.1,0.70870132500592
2208.2,0.708718018987856
2208.3,0.709389176099503
2208.4,0.709150236724676
2208.5,0.708887366274834
2208.6,0.70908104185076
2208.7,0.709217535418194
2208.8,0.709035644212306
2208.9,0.709412046335813
2209,0.709680858360573
2209.1,0.70942477833334
2209.2,0.709383127935116
2209.3,0.709921317721841
2209.4,0.708734498719308
2209.5,0.708787767870248
2209.6,0.708925092601793
2209.7,0.708797930034417
2209.8,0.709129925541791
2209.9,0.709560566435417
2210,0.709611318396359
2210.1,0.709183807357543
2210.2,0.70938538242252
2210.3,0.708621084799681
2210.4,0.708556957013884
2210.5,0.708503031735156
2210.6,0.709464024209365
2210.7,0.708864160869824
2210.8,0.7084970731443
2210.9,0.709839899994278
2211,0.709686342709777
2211.1,0.708685400472585
2211.2,0.710314278279034
2211.3,0.708648417952034
2211.4,0.709298499291149
2211.5,0.708369701509003
2211.6,0.70869017848858
2211.7,0.709365887405349
2211.8,0.709680166032801
2211.9,0.70944803089067
2212,0.709278319341527
2212.1,0.709807376728966
2212.2,0.709048672834325
2212.3,0.709282967977324
2212.4,0.708556495985691
2212.5,0.710124395937985
2212.6,0.708896782088895
2212.7,0.709030489135839
2212.8,0.710197386314997
2212.9,0.709282847416245
2213,0.709180720276948
2213.1,0.709383420891397
2213.2,0.708456299123219
2213.3,0.709651295805245
2213.4,0.709068458602279
2213.5,0.70905262878215
2213.6,0.708994450856942
2213.7,0.708865522006687
2213.8,0.70947114952703
2213.9,0.709086844812693
2214,0.708695172867681
2214.1,0.71028633771271
2214.2,0.708871854436472
2214.3,0.70880600955475
2214.4,0.708511024914907
2214.5,0.709336730160168
2214.6,0.707623885890493
2214.7,0.708628438074358
2214.8,0.70960329785214
2214.9,0.709425177615877
2215,0.708633837385239
2215.1,0.709382382670916
2215.2,0.709884976186057
2215.3,0.70925148417974
2215.4,0.708781653712549
2215.5,0.709072625734322
2215.6,0.708988504642534
2215.7,0.71013693857283
2215.8,0.709513092403085
2215.9,0.709192753061216
2216,0.709055579152152
2216.1,0.709369478004072
2216.2,0.70947322223727
2216.3,0.70846038087557
2216.4,0.709137709072141
2216.5,0.709932557385549
2216.6,0.708592850800669
2216.7,0.708255015884476
2216.8,0.709414888122985
2216.9,0.708712697133779
2217,0.709195058248757
2217.1,0.708426912215996
2217.2,0.708759798238161
2217.3,0.709589030045832
2217.4,0.709417252598687
2217.5,0.709315535288176
2217.6,0.709813026941125
2217.7,0.709209486746396
2217.8,0.70893186986793
2217.9,0.70898996196129
2218,0.709998457901593
2218.1,0.708345220443168
2218.2,0.709102251921417
2218.3,0.709610460452468
2218.4,0.708972273093444
2218.5,0.709275194301263
2218.6,0.709966711604531
2218.7,0.709505914573976
2218.8,0.709009475205552
2218.9,0.709759454128137
2219,0.70904019804966
2219.1,0.709433990937871
2219.2,0.70937098931456
2219.3,0.708951264020492
2219.4,0.710480401701408
2219.5,0.709095123020343
2219.6,0.708409336508614
2219.7,0.709259253250928
2219.8,0.710061554375056
2219.9,0.70931765192164
2220,0.708542667382198
2220.1,0.70952381805814
2220.2,0.70824183385299
2220.3,0.708843039167778
2220.4,0.710143546781305
2220.5,0.70949780334051
2220.6,0.708318735677505
2220.7,0.708653712439452
2220.8,0.709286995045264
2220.9,0.708688850906726
2221,0.709635604431679
2221.1,0.708879728428115
2221.2,0.70927299897246
2221.3,0.7089456280805
2221.4,0.709469698000029
2221.5,0.709265479808413
2221.6,0.709220952610054
2221.7,0.70835345104344
2221.8,0.709092642671802
2221.9,0.709480477624998
2222,0.708829112583533
2222.1,0.708265043615834
2222.2,0.709297229070855
2222.3,0.709796438561647
2222.4,0.708570112105628
2222.5,0.710119632439289
2222.6,0.709311353796031
2222.7,0.70951194142171
2222.8,0.707765037478435
2222.9,0.709616365667015
2223,0.70947855873972
2223.1,0.709820601518607
2223.2,0.709217375027345
2223.3,0.708713417689073
2223.4,0.708967399999067
2223.5,0.709038968191055
2223.6,0.708759048325169
2223.7,0.70918271431451
2223.8,0.709119561727376
2223.9,0.709881886908491
2224,0.709375907671174
2224.1,0.70877905542727
2224.2,0.70996914919829
2224.3,0.709055410156601
2224.4,0.709613111590756
2224.5,0.709679799662117
2224.6,0.70919712914093
2224.7,0.708404677896512
2224.8,0.709502830895331
2224.9,0.709088806868117
2225,0.7082627494868
2225.1,0.710048791369917
2225.2,0.709161724684904
2225.3,0.709362579476707
2225.4,0.709963484950279
2225.5,0.708942084979588
2225.6,0.708554834668939
2225.7,0.707978124493331
2225.8,0.711462330600815
2225.9,0.711967296642254
2226,0.713589241087179
2226.1,0.713237921499594
