year,fish_id,oto_num,DOY,total_assigned_km,dominant_group,Group 1,Group 2,Group 3,Group 4,Group 5,Group 6,Outside groups
2017,2017_kk_031,31.0,169,8080.644917380687,Group 5,0.0,1.023628457415402,10.287635106450706,32.48343727311176,47.10741701861423,8.907940485951485,0.1899416584564193
2017,2017_kk_032,32.0,169,11674.366228879555,Group 2,1.1717542726783967,59.16886572552006,11.412520758028213,24.55579850146207,3.3044607762391967,0.0,0.3865999660720689
2017,2017_kk_033redo,33.0,170,3738.415553043177,Group 6,0.0,0.0,7.524725716988826,2.28939183224054,24.120619473428302,65.82107477532125,0.24418820202107838
2017,2017_kk_034,34.0,170,13899.066581131368,Group 2,1.6297258742182519,76.76032714123818,8.001944255103952,11.434131731159802,2.0735836718140255,0.0,0.10028732646580352
2017,2017_kk_035,35.0,170,11424.252016790577,Group 4,0.0,31.209394408753354,10.62053903134573,53.96283583152572,3.8121668256037697,0.0,0.395063902771426
2017,2017_kk_036redo,36.0,170,5531.508488378297,Group 6,0.0,0.0,9.533410023163382,3.770943547204137,34.96652610027393,51.56408813710518,0.16503219225336352
2017,2017_kk_036redoa,36.0,170,5744.514192012445,Group 6,0.0,0.0,12.986420854781114,4.14346604737494,40.007898270076566,42.374973413455386,0.4872414143119954
2017,2017_kk_037redo,37.0,170,13104.683046677423,Group 4,0.0,17.68255890207782,7.061144118123076,72.35534685067472,2.6629123720038947,0.0,0.23803775712048036
2017,2017_kk_037redoa,37.0,170,16631.889583506967,Group 4,0.0,13.422629441602375,5.341797586072117,73.98144222252726,7.115901999512779,0.0,0.13822875028546378
2017,2017_kk_038,38.0,170,7743.786191781097,Group 5,0.0,0.3140024259555042,5.9963024865572905,11.205507662112494,59.66261134246813,22.749775050536797,0.07180103236977686
2017,2017_kk_039,39.0,170,10606.406109512965,Group 4,0.0,9.693672794374988,10.292677997334374,47.1769876124353,28.29951188383643,4.392439894088335,0.14470981793056126
2017,2017_kk_040,40.0,170,8458.715491539617,Group 5,0.0,0.0,10.127006145582609,4.09390629865634,55.997839201956914,29.55827262551137,0.22297572829276646
2017,2017_kk_041redo,41.0,170,5336.210209744363,Group 6,0.0,0.0,6.382675537844047,2.291049745103506,35.33847541108081,55.81672715243498,0.17107215353665595
2017,2017_kk_041redoa,41.0,170,5615.099984929647,Group 6,0.0,0.0,9.391486991834878,3.71480584433732,34.445982520681675,52.28514927053385,0.16257537261228094
2017,2017_kk_042redo,42.0,170,12891.007339559825,Group 2,2.2009787768405555,82.49488222319187,7.2734776151357465,5.912256140595638,2.0102755852363337,0.0,0.10812965899985727
2017,2017_kk_043,43.0,170,8831.990137299827,Group 5,0.0,0.0,9.717836155295611,4.252413084828042,56.32056262598745,29.495636236997345,0.21355189689155907
2017,2017_kk_045,45.0,170,16713.017728845796,Group 4,0.0,12.959941649572096,5.080959491897455,74.15702979241587,7.743501590757098,0.0,0.05856747535749207
2017,2017_kk_047,47.0,170,15932.102704242256,Group 4,0.0,12.095032842717254,7.258309184571657,69.39288996313155,9.848303619631638,1.3440262187186562,0.061438171229255545
2017,2017_kk_048,48.0,170,11361.278022164415,Group 4,0.0,10.348702504952835,9.459551793804055,53.20704378025495,23.381207859319765,3.468399128333271,0.13509493333511102
2017,2017_kk_048redo,48.0,170,7924.217146544649,Group 5,0.0,0.0,11.021721501167017,4.948321619401506,54.478641032148246,29.31330012758923,0.2380157196940047
2017,2017_kk_049redo,49.0,170,4862.071913654033,Group 6,0.0,0.0,7.617863469706288,2.514467753247525,27.44499157881472,62.23492247380179,0.18775472442968066
2017,2017_kk_050,50.0,171,13380.058820225553,Group 2,1.3298939534465397,70.9170596505615,10.441258124410917,14.776173471252399,2.4314373638524542,0.0,0.10417743647617783
2017,2017_kk_051,51.0,171,11035.046857805833,Group 2,0.3255284012419919,53.63728474282823,11.96583739187253,30.33232538706652,3.3300263041534226,0.0,0.40899777283731
2017,2017_kk_052,52.0,171,16773.377204774595,Group 4,0.0,12.913304930175281,5.290955567547084,74.02174640406398,7.715636379585498,0.0,0.058356718628147064
2017,2017_kk_053redo,53.0,171,16444.00138524927,Group 4,0.0,11.957854184115282,7.083082286881898,69.99601010545301,9.601340876633397,1.3021869344421368,0.05952561247427468
2017,2017_kk_054,54.0,171,9586.624191758112,Group 2,5.285326104861091,89.53053834845966,3.187476961226282,1.1143628006709552,0.8822957847819655,0.0,5.684341886080802e-14
2017,2017_kk_055,55.0,171,6512.643674968843,Group 5,0.0,0.0,12.243539874621556,5.751228768902399,48.33031647191417,33.38531079422976,0.2896040903321193
2017,2017_kk_056,56.0,171,8542.704924961588,Group 2,7.921537466349311,88.56582366218238,2.5038858038753666,0.4560768397399046,0.5526762278531151,0.0,-7.105427357601002e-14
2017,2017_kk_057redo,57.0,172,10306.307301454619,Group 2,0.0,43.05032153892241,13.26019448440233,40.13057361434729,3.120993128154169,0.0,0.4379172341737956
2017,2017_kk_058,58.0,172,8944.609003849811,Group 5,0.0,0.0,9.313107693042513,4.092062914999117,57.598127396865785,28.785838865543134,0.21086312954946607
2017,2017_kk_059,59.0,172,8860.962824960165,Group 5,0.0,0.0,9.401022052632918,4.130691383866127,58.14184520305899,28.113587714127647,0.21285364631431491
2017,2017_kk_060redo,60.0,172,7457.898501735283,Group 5,0.0,0.0,11.22676079726109,4.775234036385399,52.82236060454228,30.922746477088324,0.25289808472290076
2017,2017_kk_061,61.0,172,16455.67963690551,Group 4,0.0,13.647881546674896,4.963233943136255,74.24118617387951,6.958134038204657,0.0,0.18956429810467057
2017,2017_kk_062redo,62.0,172,7716.251591010787,Group 2,8.76997805591062,87.78154529410325,2.7063262957386254,0.5049251983367001,0.23722515591086574,0.0,-5.684341886080802e-14
2017,2017_kk_063,63.0,172,8843.429652756551,Group 5,0.0,3.3103398324281774,10.312604500131945,39.035161146340755,39.98774004761538,7.18059611917197,0.17355835431176558
2017,2017_kk_064,64.0,172,16503.642110377277,Group 4,0.0,12.016768450347037,6.194442007772183,71.92356683362894,9.432359211838143,0.37355299710471407,0.05931049930899235
2017,2017_kk_066,66.0,172,8794.58772984224,Group 5,0.0,0.0,9.560268294787278,4.347303264484273,58.34234046332622,27.53562786794782,0.2144601094544072
2017,2017_kk_067redo,67.0,173,3541.3388771549835,Group 6,0.0,0.0,5.244506413450245,2.066245164040486,26.052485155196937,66.37898591135402,0.25777735595831075
2017,2017_kk_068,68.0,173,11833.784514785555,Group 4,0.0,21.868397868425628,8.21821786215404,66.4965177662385,3.03547460084002,0.0,0.38139190234181797
2017,2017_kk_069,69.0,173,13098.77890095484,Group 2,1.3584517653382102,69.3613583753632,10.074475630612598,16.40946484275531,2.689834869101931,0.0,0.10641451682874958
2017,2017_kk_070,70.0,173,10079.224980424284,Group 2,4.727716628807815,89.3282663109582,3.8661794111548,1.0599006772897537,1.0179369717893831,0.0,5.684341886080802e-14
2017,2017_kk_071,71.0,173,9031.061109455568,Group 4,0.0,3.615165161181122,10.088681520695477,41.21311662309092,38.13834914094899,6.774735089096014,0.16995246498747463
2017,2017_kk_072,72.0,173,33.85467010915,Group 1,99.99999999999997,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14
2017,2017_kk_073,73.0,173,5793.361215899792,Group 5,0.0,0.0,13.971218811060565,6.062909376092077,42.54505787033782,37.09525367156179,0.3255602709477472
2017,2017_kk_074redo,74.0,173,8148.7479446836405,Group 2,8.304509795421978,88.36779168891461,2.624937933227228,0.47812619698819997,0.22463438544804135,0.0,-5.684341886080802e-14
2017,2017_kk_075,75.0,173,12733.483194982726,Group 2,2.2282067783029342,83.25002804500534,7.232220664160695,5.327378299036821,1.9621662134942166,0.0,0.0
2017,2017_kk_076,76.0,174,8605.155192958016,Group 5,0.0,0.0,6.981347974038115,6.32963739133737,63.09615078463511,23.3736826493191,0.219181200670306
2017,2017_kk_077,77.0,174,13264.623065243468,Group 2,1.3414673929485232,69.63073040314242,10.349612401110637,16.016872811617574,2.5562329476361674,0.0,0.10508404354469292
2017,2017_kk_078,78.0,174,12818.085108676622,Group 2,2.2135001699482637,82.7727980811824,7.234777525899213,5.648467347385328,2.021712065734208,0.0,0.10874480985059165
2017,2017_kk_079,79.0,174,13147.451583006741,Group 2,1.8621234826763353,81.14672309977406,7.239662139426888,7.453344176905441,2.1921265375368537,0.0,0.10602056368041701
2017,2017_kk_080,80.0,174,13110.46504709649,Group 2,1.3572408955636373,69.18934792714062,10.065495644464363,16.594158612183616,2.687437257479131,0.0,0.10631966316863384
2017,2017_kk_081,81.0,174,11253.9479037508,Group 2,4.234222510445893,87.5653143678973,4.270827121771595,2.404394652409276,1.5252413474759043,0.0,4.263256414560601e-14
2017,2017_kk_082redo,82.0,174,13208.654584103715,Group 2,1.3471515367804159,70.0693496970244,10.393466382058282,15.517438705472179,2.5670643668853894,0.0,0.10552931177933544
2017,2017_kk_083,83.0,174,13893.500560946664,Group 4,0.0,18.743538368807343,5.8980114556895415,72.34118443004061,2.7927428222062276,0.0,0.22452292325628775
2017,2017_kk_084,84.0,174,12124.876512389426,Group 2,1.128216728271339,64.83178781140793,10.68094575059096,20.00136846479026,2.9854457352924,0.0,0.37223550964709773
2017,2017_kk_085redo,85.0,175,7783.321945385363,Group 5,0.0,0.0,11.226525528616383,4.575579812230258,54.11163516954872,29.843935163259044,0.24232432634559586
2017,2017_kk_086,86.0,175,11705.729492013603,Group 2,2.423841554328141,86.49013798897496,6.16846112809375,3.1832945917252795,1.7342647368778705,0.0,-1.4210854715202004e-14
2017,2017_kk_087,87.0,175,5933.677947959482,Group 5,0.0,0.0,13.863066589001638,5.9195366420326145,43.11899115132486,36.78054403774254,0.3178615798983486
2017,2017_kk_088redo,88.0,175,6273.995299610204,Group 2,11.695861134828872,86.55843434078454,1.3890161234566805,0.3566884009299523,0.0,0.0,-5.684341886080802e-14
2017,2017_kk_089redo,89.0,175,10800.47630060526,Group 2,0.33259840226219384,49.86622361701696,12.02210623845765,33.958841527995254,3.402349607674218,0.0,0.4178806065937266
2017,2017_kk_090,90.0,175,9629.271967749,Group 2,7.400723390821522,87.95916821340872,2.8627770520985303,0.8989432222217131,0.878388121449461,0.0,4.263256414560601e-14
2017,2017_kk_091,91.0,175,16559.089879951054,Group 4,0.0,13.562651575823221,5.209316079320989,73.99811255333086,7.091083338031259,0.0,0.13883645349368123
2017,2017_kk_092,92.0,175,15285.434179651089,Group 4,0.0,11.329771432606213,7.37633593782798,68.26301912513225,11.28114866248913,1.6856874556012875,0.06403738634314493
2017,2017_kk_093,93.0,175,8531.656980921349,Group 5,0.0,0.0,4.027114162915588,7.303072885381384,67.35800415475413,21.246638356521675,0.06517044042722375
2017,2017_kk_094,94.0,175,13975.77903011139,Group 2,1.4509542986764288,75.89977979976975,8.388795742530288,12.09853144499676,2.062201860375313,0.0,0.09973685365146423
2017,2017_kk_095,95.0,175,6690.533525450035,Group 5,0.0,0.36343404319709194,8.25223343746136,14.666884492628467,54.95598402439765,21.532057619227054,0.22940638308836014
2017,2017_kk_096,96.0,175,11035.046857805833,Group 2,0.3255284012419919,53.63728474282823,11.96583739187253,30.33232538706652,3.3300263041534226,0.0,0.40899777283731
2017,2017_kk_097,97.0,175,7158.667650193695,Group 5,0.0,0.3396676265916896,8.119911066969037,13.242314724971765,55.4891802546712,22.731256588488787,0.07766973830752022
2017,2017_kk_098redo,98.0,175,16713.017728845796,Group 4,0.0,12.959941649572096,5.080959491897455,74.15702979241587,7.743501590757098,0.0,0.05856747535749207
2017,2017_kk_099,99.0,175,10467.441387356854,Group 2,0.34318044193597114,47.15912267048514,13.278631045877521,35.45981642877424,3.3280734052496643,0.0,0.43117600767745046
2017,2017_kk_100,100.0,175,8743.849589494885,Group 5,0.0,0.0,4.15768352790737,6.66116613185848,67.75978288229732,21.20566289579385,0.21570456214298872
2017,2017_kk_101,101.0,175,8555.435977595602,Group 5,0.0,0.0,7.6100649497559125,5.563129440285868,63.146847295535835,23.459503360158678,0.2204549542637011
2017,2017_kk_102redo,102.0,175,11884.84915889505,Group 2,1.1510022825374924,61.929042415675674,11.14667425284946,22.265961942994473,3.1275658985057575,0.0,0.37975320743714747
2017,2017_kk_102redoa,102.0,175,10316.324450064927,Group 2,0.0,44.34261972241178,13.668448045953763,38.24131730215811,3.3101229128337546,0.0,0.43749201664259374
2017,2017_kk_103,103.0,175,11884.84915889505,Group 2,1.1510022825374924,61.929042415675674,11.14667425284946,22.265961942994473,3.1275658985057575,0.0,0.37975320743714747
2017,2017_kk_105,105.0,175,15496.602401994349,Group 4,0.0,15.578046563305325,5.6330171990149465,73.54574442363065,5.0418954731295305,0.0,0.20129634091955495
2017,2017_kk_107,107.0,175,11763.231526394207,Group 2,2.411993124746747,86.53350000929579,6.1609859714315025,3.1677337388553632,1.7257871556705926,0.0,1.4210854715202004e-14
2017,2017_kk_108,108.0,175,8831.990137299827,Group 5,0.0,0.0,9.717836155295611,4.252413084828042,56.32056262598745,29.495636236997345,0.21355189689155907
2017,2017_kk_104redo,104.0,176,5846.836205707196,Group 5,0.0,0.0,13.383028323279078,5.3896622119826425,41.318062110660556,39.43053286285952,0.47871449121819865
2017,2017_kk_106,106.0,176,5564.523750998208,Group 6,0.0,0.0,14.520681678788383,6.31224262968886,38.62276763207845,40.041306303193494,0.5030017562508107
2017,2017_kk_111,111.0,176,7591.3098540245555,Group 5,0.0,1.0896114439742963,10.558346135659889,29.61379781201424,48.89466876133,9.64139056852306,0.20218527849850432
2017,2017_kk_112,112.0,176,15268.172604577738,Group 4,0.0,11.34258041146785,7.384675323283899,68.3401945186701,11.18084673687921,1.6875932252908665,0.06410978440806048
2017,2017_kk_113,113.0,176,3300.5486429718476,Group 6,0.0,0.0,5.144576738636126,1.5229653995643067,26.54870072407729,66.50717373567211,0.2765834020501643
2017,2017_kk_114,114.0,176,13212.318781312824,Group 2,1.3467779287118382,69.41013864623011,10.390583942484998,16.08027962741472,2.666719810021422,0.0,0.10550004513692102
2017,2017_kk_115,115.0,176,6742.716429679091,Group 2,12.003137111364762,86.30182184223888,1.2924584209549448,0.4025826254413895,0.0,0.0,2.842170943040401e-14
2017,2017_kk_116redo,116.0,176,5424.139326390393,Group 6,0.0,0.0,7.943032068313448,2.4823779509170465,34.669758761443674,54.73653226581927,0.16829895350656443
2017,2017_kk_110redo,110.0,177,8890.835149606237,Group 4,0.0,3.2926892628408524,10.257618198854646,39.765033505149034,39.44812738078332,7.06389870269111,0.17263294968104503
2017,2017_kk_118,118.0,177,10876.579219843552,Group 2,0.33027122670133685,52.395406597135675,11.94589161498043,31.534930320152725,3.378543525616647,0.0,0.414956715413183
2017,2017_kk_119,119.0,177,6803.973453424729,Group 5,0.0,0.8424753145802986,8.788980486447977,17.162494613807702,52.32921590263283,20.65125210031141,0.22558158221977465
2017,2017_kk_120redo,120.0,177,16659.95011156463,Group 4,0.0,12.403920869929658,5.918827845424096,73.62732734413818,7.9435223774507335,0.04764753033647886,0.058754032720855776
2017,2017_kk_121,121.0,177,7751.858302219146,Group 5,0.0,0.0,11.272092330724684,4.59415141208127,53.33584321888962,30.55460515345744,0.24330788484698473
2017,2017_kk_124redo,124.0,178,10489.204046124007,Group 4,0.0,8.93461090677028,10.407684159268223,47.33931459083034,28.638714546563378,4.533349050490941,0.14632674607683782
2017,2017_kk_125redo,125.0,178,4948.454089628262,Group 6,0.0,0.0,6.692204670503014,2.470574207504056,28.574787764892818,62.077956153559185,0.18447720354092212
2017,2017_kk_126,126.0,178,15666.228267585006,Group 4,0.0,15.409375483873927,5.604915524640657,73.78266544391205,5.003926739945809,0.0,0.19911680762756134
2017,2017_kk_127,127.0,178,3727.387111992774,Group 2,30.926826907347092,69.0731730926529,0.0,0.0,0.0,0.0,1.4210854715202004e-14
2017,2017_kk_129,129.0,178,8805.932025127438,Group 5,0.0,0.0,9.746592732553419,4.156505261382745,57.01456625130869,28.868151924836145,0.21418382991900842
2017,2017_kk_130,130.0,178,8515.290993204768,Group 5,0.0,0.0,10.059722425800205,4.1755687011265925,56.51965517840982,29.023559414708345,0.22149427995503856
2017,2017_kk_133,133.0,178,7301.264242571791,Group 5,0.0,0.7850941268701297,9.52477436427945,21.298682864192198,49.261250055879955,18.919981420078184,0.21021716870008333
2017,2017_kk_134redo,134.0,178,15209.254651727124,Group 4,0.0,15.72893216722006,6.024917682904383,73.27182658278367,4.769224143639739,0.0,0.20509942345215393
2017,2017_kk_135,135.0,178,11814.283903082978,Group 4,0.0,21.904493762081813,8.231782821040396,66.44121704694953,3.040484943575103,0.0,0.3820214263531483
2017,2017_kk_136,136.0,178,6109.652587932832,Group 5,0.0,0.0,13.300458635237586,5.93248796953355,44.388589664409125,36.06975743042032,0.3087063003994217
2017,2017_kk_137,137.0,178,5618.060226425377,Group 6,0.0,0.0,9.386538474307587,3.712848456561863,34.48052393087185,52.257599429086255,0.16248970917244776
2017,2017_kk_138,138.0,178,12897.181516196475,Group 2,2.199925117812444,82.45539003074455,7.269995634557108,5.9572981018336275,2.0093132202005304,0.0,0.10807789485174624
2017,2017_kk_139,139.0,178,5924.2459858678,Group 6,0.0,0.0,13.035053704455466,4.711525361701939,40.0812222831793,41.69973933244315,0.47245931822013176
2017,2017_kk_140,140.0,178,11818.672603446057,Group 2,2.4006785295155852,86.40466677093879,6.324089180641897,3.1528739846182914,1.7176915342854353,0.0,0.0
2017,2017_kk_141,141.0,178,14020.690693311739,Group 2,1.4463065411438885,76.26085764599146,8.078045388660884,12.059776922743751,2.055596129072183,0.0,0.09941737238783332
2017,2017_kk_142redo,142.0,178,4181.657563983273,Group 2,21.92692219709783,78.07307780290216,0.0,0.0,0.0,0.0,0.0
2017,2017_kk_142redoa,142.0,178,2888.927254680289,Group 2,45.70081502162311,54.29918497837688,0.0,0.0,0.0,0.0,1.4210854715202004e-14
2017,2017_kk_143,143.0,178,7301.163814947886,Group 5,0.0,0.7851049258522788,9.524905377701677,21.599529766729887,49.291069720374054,18.58917014910153,0.21022006024057305
2017,2017_kk_144,144.0,178,13173.21899399511,Group 2,1.3507753366802953,70.04419663915287,10.42142451550236,15.503820627864172,2.57396969812818,0.0,0.10581318267210804
2017,2017_kk_145,145.0,179,7682.091829487296,Group 5,0.0,0.0,10.899120238038332,4.635874128540694,53.74697391169426,30.47251418704863,0.24551753467808624
2017,2017_kk_146,146.0,179,13935.713619887578,Group 2,1.4551258166035415,74.02977570190926,9.32769840813991,12.797885534758482,2.289490939811476,0.0,0.1000235987773408
2017,2017_kk_147,147.0,179,5874.030011384349,Group 6,0.0,0.0,12.991302851033954,4.05210723594133,40.42386909150968,42.05622253770874,0.47649828380629344
2017,2017_kk_148,148.0,179,16260.525742441352,Group 4,0.0,14.733733548878556,5.12820038039402,73.39537434752626,6.550852331928386,0.0,0.1918393912727936
2017,2017_kk_149,149.0,179,8693.720709966125,Group 5,0.0,0.0,6.366415141479989,6.57925582626738,64.9649103416038,21.872470354019562,0.2169483366292866
2017,2017_kk_150,150.0,179,8166.367347946773,Group 5,0.0,0.0,10.489543283660135,4.447696707324356,56.639209981730495,28.19259198109559,0.2309580461894285
2017,2017_kk_151,151.0,179,11469.304372175504,Group 4,0.0,31.87292759871298,10.578820694880577,53.28758886377336,3.8671507828305187,0.0,0.39351205980256054
2017,2017_kk_152,152.0,179,11441.091838083717,Group 4,0.0,10.27650926951489,9.393561332733144,52.79032556711009,23.333462222273013,4.071989106253874,0.13415250211500052
2017,2017_kk_153redo,153.0,179,13314.995123534973,Group 2,1.8386922490713824,80.13438276980152,7.533429165737577,8.22426646430434,2.1645428517767566,0.0,0.10468649930842844
2017,2017_kk_154redo,154.0,179,13027.219440319896,Group 2,1.3659138393495929,68.81440497748206,10.129815455477697,16.87825634120309,2.704610327004655,0.0,0.10699905948290223
2017,2017_kk_155,155.0,179,8923.298053781462,Group 5,0.0,0.0,8.4080052119879,4.499741019646083,60.71699126137376,26.163895786326858,0.21136672066539575
2017,2017_kk_156,156.0,179,16616.034094942766,Group 4,0.0,13.435437693342639,5.346894880050589,73.95661458056766,7.1226921939799155,0.0,0.13836065205920534
2017,2017_kk_158,158.0,179,10960.04652924642,Group 4,0.0,36.231334707911714,11.750991173266378,48.36768314187727,3.238194405100326,0.0,0.41179657184430596
2017,2017_kk_159,159.0,179,16567.943635862048,Group 4,0.0,12.910514024939765,5.124820294040109,73.96242363412297,7.943161736419476,0.0,0.05908031047766826
2017,2017_kk_161,161.0,180,5693.081778940478,Group 5,0.0,0.0,14.192783666167545,6.169703053431982,40.137717542843575,39.008152489113634,0.49164324844326757
2017,2017_kk_162,162.0,180,13626.224358718859,Group 2,1.3058686583559238,72.2327409931801,10.033764788185255,13.93781809192281,2.387512056868755,0.0,0.10229541148716237
2017,2017_kk_163,163.0,180,5807.5792435311205,Group 6,0.0,0.0,11.784593412540449,4.0984717582251795,38.098111129851404,45.53687328560787,0.4819504137750954
2017,2017_kk_164,164.0,180,5095.245446788865,Group 2,18.80291182695047,81.19708817304961,0.0,0.0,0.0,0.0,-8.526512829121202e-14
2017,2017_kk_165redo,165.0,180,12076.289585188679,Group 4,0.0,22.790547494868605,8.053187081201735,65.5699236445071,3.2126086425878246,0.0,0.37373313683472986
2017,2017_kk_166redo,166.0,180,16220.151635710095,Group 4,0.0,12.122881165629257,7.180833912852715,69.58193348188534,9.733846280944345,1.320158049982531,0.0603471087058125
2017,2017_kk_167,167.0,180,3738.415553043177,Group 6,0.0,0.0,7.524725716988826,2.28939183224054,24.120619473428302,65.82107477532125,0.24418820202107838
2017,2017_kk_168redo,168.0,180,8161.778041058692,Group 5,0.0,0.2979213154373643,4.1771223631903265,8.824039889913445,65.77354117810562,20.85925139109878,0.06812386225446687
2017,2017_kk_169redo,169.0,180,5751.610090091747,Group 6,0.0,0.0,11.777784198197955,4.051624729549134,37.70395631398621,45.979994465268845,0.48664029299786193
2017,2017_kk_170,170.0,180,13350.211986072954,Group 2,1.3328671739699645,70.85203943229192,10.464601461573567,14.809208302419618,2.4368732856061346,0.0,0.1044103441387989
2017,2017_kk_171,171.0,180,7249.593792070499,Group 5,0.0,0.7906897737966746,9.592660841293345,23.340844915262597,51.53994184461956,14.524147163303166,0.21171546172465128
2017,2017_kk_172a,172.0,181,16480.580042104797,Group 4,0.0,12.033584092375929,6.218970378305983,71.53543511017409,9.505939666570978,0.6466772572298298,0.05939349534318694
2017,2017_kk_173,173.0,181,10495.8582855885,Group 2,0.34225130175245927,47.07470842081616,13.242679959570994,35.591288844182074,3.3190628488291107,0.0,0.4300086248492079
2017,2017_kk_174,174.0,181,10347.048497070467,Group 2,0.0,42.88081217867934,13.591327318810793,39.982963243850264,3.1087043105666368,0.0,0.43619294809296605
2017,2017_kk_175,175.0,181,16487.990163696344,Group 4,0.0,12.028175894019347,6.216175415049699,71.50328526856164,9.501667455824135,0.6913291641474761,0.05936680239770453
2017,2017_kk_176redo,176.0,181,8645.349414329254,Group 5,0.0,0.0,8.088987348944721,5.614083011236987,61.52250310417197,24.55626435887865,0.21816217676767735
2017,2017_kk_177redo,177.0,181,1609.5686183585462,Group 1,97.94007031912606,2.0599296808739225,0.0,0.0,0.0,0.0,1.4210854715202004e-14
2017,2017_kk_178,178.0,181,2692.044040726488,Group 2,49.04315385622001,50.95684614378001,0.0,0.0,0.0,0.0,-2.842170943040401e-14
