"year","quartile","mgmt_river","total_run_prop","within_quartile_prop","cpue_prop_in_quartile","edge_count"
"2020","Q1","E. Fork Kuskokwim",0.00358155450862884,0.0255978944205456,0.159327416022649,81
"2020","Q1","Aniak",0.00321542675867591,0.0229811257897325,0.159327416022649,165
"2020","Q1","Oskakawlik",0.00132337594093696,0.00945836159499453,0.159327416022649,25
"2020","Q1","Holokuk",0.000711423683692935,0.0050846492213291,0.159327416022649,21
"2020","Q2","Lower Kusko",0.0361646306121443,0.137408535009417,0.201108858112072,1105
"2020","Q2","Holitna and Hoholitna",0.0236205581068332,0.0897469773816755,0.201108858112072,477
"2020","Q2","Middle Kusko Main",0.0232136944532042,0.0882010874431515,0.201108858112072,249
"2020","Q2","Stony",0.021664208681019,0.0823137725067062,0.201108858112072,299
"2020","Q2","Big River",0.0179771553983215,0.0683047094663392,0.201108858112072,166
"2020","Q2","Upper Kusko Main",0.0173090416590264,0.065766192451724,0.201108858112072,159
"2020","Q2","Johnson",0.0161000473354897,0.0611725843871612,0.201108858112072,200
"2020","Q2","Kwethluk",0.0144696422470193,0.0549778142239788,0.201108858112072,166
"2020","Q2","S. Fork Kusko",0.0128801660509034,0.0489385545428006,0.201108858112072,137
"2020","Q2","Kisaralik",0.0106486295881965,0.0404597687520872,0.201108858112072,237
"2020","Q2","Takotna and Nixon Fork",0.0105663718838677,0.0401472282821935,0.201108858112072,127
"2020","Q2","Tuluksak",0.0104054526913025,0.039535811266977,0.201108858112072,189
"2020","Q2","Swift",0.0100761909599049,0.0382847720228261,0.201108858112072,277
"2020","Q2","Aniak",0.00789653961945023,0.0300031252189289,0.201108858112072,165
"2020","Q2","Tatlawiksuk",0.00705784615388463,0.0268164857185481,0.201108858112072,62
"2020","Q2","N. Fork Kusko",0.00668305033927745,0.0253924384397259,0.201108858112072,177
"2020","Q2","George",0.00589250444591978,0.0223887369992497,0.201108858112072,65
"2020","Q2","E. Fork Kuskokwim",0.00586544462404345,0.0222859224420786,0.201108858112072,81
"2020","Q2","Oskakawlik",0.00291931822820741,0.0110920320261632,0.201108858112072,25
"2020","Q2","Holokuk",0.00178007663197996,0.00676345141826849,0.201108858112072,21
"2020","Q3","Lower Kusko",0.0571801156434899,0.148380839934117,0.479598668605096,1105
"2020","Q3","Holitna and Hoholitna",0.03721379444843,0.0965687812144587,0.479598668605096,477
"2020","Q3","Middle Kusko Main",0.0337489551102116,0.0875776176700011,0.479598668605096,249
"2020","Q3","Stony",0.0333551982493022,0.0865558293596059,0.479598668605096,299
"2020","Q3","Johnson",0.0233696730610774,0.0606436639514417,0.479598668605096,200
"2020","Q3","Big River",0.0222587056648322,0.0577607338709557,0.479598668605096,166
"2020","Q3","Upper Kusko Main",0.0217279042902513,0.0563833187868457,0.479598668605096,159
"2020","Q3","Kwethluk",0.0199265600634039,0.0517088796678945,0.479598668605096,166
"2020","Q3","Tuluksak",0.0181798943201,0.0471763297218349,0.479598668605096,189
"2020","Q3","S. Fork Kusko",0.0174012854164358,0.0451558608611876,0.479598668605096,137
"2020","Q3","Kisaralik",0.0168254954792777,0.0436617016847036,0.479598668605096,237
"2020","Q3","Swift",0.0159737315144157,0.0414513974362856,0.479598668605096,277
"2020","Q3","Takotna and Nixon Fork",0.014356602079103,0.0372549906750621,0.479598668605096,127
"2020","Q3","Aniak",0.013912299800034,0.0361020383836757,0.479598668605096,165
"2020","Q3","N. Fork Kusko",0.00939939312002282,0.0243911686838069,0.479598668605096,177
"2020","Q3","E. Fork Kuskokwim",0.00831616890902349,0.0215802314120606,0.479598668605096,81
"2020","Q3","Tatlawiksuk",0.00789563004205069,0.0204889445266786,0.479598668605096,62
"2020","Q3","George",0.0076957223295742,0.0199701894672885,0.479598668605096,65
"2020","Q3","Oskakawlik",0.00379836806090633,0.0098566614794941,0.479598668605096,25
"2020","Q3","Holokuk",0.00282500897612123,0.00733082121260126,0.479598668605096,21
"2020","Q4","Lower Kusko",0.0323184061123732,0.152781905709457,0.159432626826842,1105
"2020","Q4","Holitna and Hoholitna",0.0214054425630671,0.10119200482748,0.159432626826842,477
"2020","Q4","Stony",0.0181038131656521,0.0855838950237504,0.159432626826842,299
"2020","Q4","Middle Kusko Main",0.0173690842733274,0.0821105405532714,0.159432626826842,249
"2020","Q4","Big River",0.0124932837442324,0.0590607003444407,0.159432626826842,166
"2020","Q4","Johnson",0.0122376910011297,0.0578524122178242,0.159432626826842,200
"2020","Q4","Tuluksak",0.0121116839888862,0.0572567271646577,0.159432626826842,189
"2020","Q4","Upper Kusko Main",0.0113195200837001,0.0535118546406921,0.159432626826842,159
"2020","Q4","Kisaralik",0.0102059681029741,0.0482476533948046,0.159432626826842,237
"2020","Q4","Kwethluk",0.00991284885213683,0.046861962603392,0.159432626826842,166
"2020","Q4","S. Fork Kusko",0.00953361474257821,0.0450691727681838,0.159432626826842,137
"2020","Q4","Swift",0.00880064878054797,0.0416041523674322,0.159432626826842,277
"2020","Q4","Aniak",0.00751959844155149,0.0355481200426606,0.159432626826842,165
"2020","Q4","Takotna and Nixon Fork",0.00748574147410805,0.0353880647481771,0.159432626826842,127
"2020","Q4","N. Fork Kusko",0.00501082175164074,0.0236881390042615,0.159432626826842,177
"2020","Q4","George",0.00449906930460233,0.0212688825026214,0.159432626826842,65
"2020","Q4","Tatlawiksuk",0.00412777853435705,0.0195136439783834,0.159432626826842,62
"2020","Q4","E. Fork Kuskokwim",0.00403152308307919,0.0190586063372936,0.159432626826842,81
"2020","Q4","Oskakawlik",0.00180033879463942,0.00851091452379424,0.159432626826842,25
"2020","Q4","Holokuk",0.00124606594689921,0.00589064724742211,0.159432626826842,21
"2021","Q1","Big River",0.016350550258667,0.103591999598757,0.146511752016142,166
"2021","Q1","Upper Kusko Main",0.0158938079671503,0.100698222537374,0.146511752016142,159
"2021","Q1","Middle Kusko Main",0.0152814612966532,0.096818584541043,0.146511752016142,249
"2021","Q1","Lower Kusko",0.0139188516652998,0.0881855138399761,0.146511752016142,1105
"2021","Q1","S. Fork Kusko",0.0106950319121651,0.0677603948507132,0.146511752016142,137
"2021","Q1","Kwethluk",0.00986087496070306,0.062475435921863,0.146511752016142,166
"2021","Q1","Takotna and Nixon Fork",0.00970782802049778,0.0615057781233475,0.146511752016142,127
"2021","Q1","Stony",0.00925143532023164,0.0586142159633655,0.146511752016142,299
