"Time","Trend 1","Trend 2","Trend 3","Trend 4"
"2017-Q1",0.407073996844428,-0.754540538142738,-0.522390925148438,-0.539491774757024
"2017-Q2",-0.162343117397427,-0.0912916324797392,0.276894571347871,-0.0554554289307894
"2017-Q3",-0.199122095989242,0.0400993705865271,-0.349337895696701,-0.650844492855973
"2017-Q4",0.0296558431508351,0.669114495758233,-1.07910801928578,0.22337865506191
"2018-Q1",1.44271421805037,0.405327818662581,0.433426633802868,1.29013707979641
"2018-Q2",0.0850187424322616,-0.877890380113067,-0.24780309388591,-0.273814211750938
"2018-Q3",-0.236680566077648,0.209764717835413,-0.770376902210522,0.157665831221782
"2018-Q4",0.610832509007073,1.03343078858762,-2.4555734556803,0.881309625869801
"2019-Q1",0.469296872062116,-1.43584857292308,-0.727990689809446,0.87001562566815
"2019-Q2",0.049263995967744,-0.767294903593475,0.138532074157676,0.405966007305791
"2019-Q3",-1.00006601415624,0.83933405281239,1.05565633424627,-0.86556622718232
"2019-Q4",-0.733764707796536,0.772913548559475,0.42749860805383,-0.832774710882722
"2020-Q1",1.30559785269068,1.1529688785967,0.74996800967836,-2.22597932095686
"2020-Q2",0.0809364452148029,0.503026747860893,0.687582063150347,0.177320337313638
"2020-Q3",-0.566123587649086,-1.0988292792332,-0.570463907543379,-0.382539284601565
"2020-Q4",-1.15582281595042,-0.345160745027348,1.015165918019,-0.281798066088582
"2021-Q1",0.928980038956406,-0.993065123368835,1.08013377084115,-0.000894181670678729
"2021-Q2",-0.00843479951319551,-0.345430882212483,-0.0881958925000608,0.0731644173511875
"2021-Q3",-1.04842430125424,0.140667681369882,0.600731739837657,0.844044060708572
"2021-Q4",-0.300629571030138,0.946593636890053,0.352340818891377,1.19278499573381
