"Time","Trend 1","Trend 2","Trend 3","Trend 4"
"2017-Q1",-0.719213318605111,-0.310586839139194,0.170831898167247,-0.414080488690269
"2017-Q2",0.91680881938522,1.19733996816082,0.194337716311553,0.627062400985604
"2017-Q3",0.289777603841963,0.0195389945593898,-0.589642928136012,-0.757655368872754
"2017-Q4",-0.583032575136919,-0.740302353549194,-0.819635186645123,0.0135355255638725
"2018-Q1",-0.946563731631175,0.127762800498603,-0.22964473247653,-0.126631687305812
"2018-Q2",0.216930648010715,1.0947855329092,0.408304967055065,-0.466392353508754
"2018-Q3",1.16251571256512,0.368052420990514,-2.51833711146105,-0.335801467877067
"2018-Q4",-0.834467497351186,-0.69773761353774,-1.10508045014499,1.03602625868832
"2019-Q1",-0.577969746204186,0.334574533244628,0.315543624118664,1.58317118256531
"2019-Q2",-0.240989529126857,0.370403360814501,0.501972137363132,-0.34812876798438
"2019-Q3",1.13322270635062,-0.902168744120203,0.657229631317015,-0.534376130359447
"2019-Q4",0.0632983990497776,-0.910627727167941,0.000306528359890817,-0.216227478342234
"2020-Q1",-0.768327562869308,0.580242446739066,-0.372469438872285,-0.209748451742098
"2020-Q2",-0.0699113323281482,0.658877535779442,-0.0909706208345905,1.30050176120572
"2020-Q3",0.841229069220243,0.0968543242221471,0.976373173044234,0.711963719954734
"2020-Q4",0.0992459979140491,-1.00634040992774,1.49843182043464,-0.17520128660601
"2021-Q1",-0.721849389058266,0.826456696805421,0.907617048866836,-1.68111458570051
"2021-Q2",0.0706847590174754,0.374348381578136,0.0227937257675912,-0.702170871747134
"2021-Q3",0.989502063929994,-0.966998446035246,0.568794412503412,-0.163908461904181
"2021-Q4",-0.32155319958918,-0.51223675758661,-0.500244942673453,0.865420187658569
