"Fish_id","natal_iso","Date","Year"
"2017_kk_054",0.709794831136504,"2017-06-20",2017
"2017_kk_055",0.705803147875354,"2017-06-20",2017
"2017_kk_056",0.709891857006149,"2017-06-20",2017
"2017_kk_057redo",0.708780142514614,"2017-06-21",2017
"2017_kk_058",0.706113776307571,"2017-06-21",2017
"2017_kk_059",0.706126269898569,"2017-06-21",2017
"2017_kk_060redo",0.705888905152053,"2017-06-21",2017
"2017_kk_061",0.70804833437811,"2017-06-21",2017
"2017_kk_062redo",0.709930954001571,"2017-06-21",2017
"2017_kk_063",0.707240663309564,"2017-06-21",2017
"2017_kk_064",0.707863617958114,"2017-06-21",2017
"2017_kk_066",0.706146820821452,"2017-06-21",2017
"2017_kk_067redo",0.705088677025595,"2017-06-22",2017
"2017_kk_068",0.708454324081284,"2017-06-22",2017
"2017_kk_069",0.709167379027486,"2017-06-22",2017
"2017_kk_070",0.709771175129829,"2017-06-22",2017
"2017_kk_071",0.707257299167951,"2017-06-22",2017
"2017_kk_072",0.737036610913975,"2017-06-22",2017
"2017_kk_073",0.705708837262608,"2017-06-22",2017
"2017_kk_074redo",0.709909233461346,"2017-06-22",2017
"2017_kk_075",0.709473910120995,"2017-06-22",2017
"2017_kk_076",0.706398947932956,"2017-06-23",2017
"2017_kk_077",0.709194685254219,"2017-06-23",2017
"2017_kk_078",0.709456148808902,"2017-06-23",2017
"2017_kk_079",0.709385225638134,"2017-06-23",2017
"2017_kk_080",0.709161566672724,"2017-06-23",2017
"2017_kk_081",0.709662953306928,"2017-06-23",2017
"2017_kk_082redo",0.709198314618158,"2017-06-23",2017
"2017_kk_083",0.70824502070702,"2017-06-23",2017
"2017_kk_084",0.709046986583303,"2017-06-23",2017
"2017_kk_085redo",0.705909986389429,"2017-06-24",2017
"2017_kk_086",0.709629695328747,"2017-06-24",2017
"2017_kk_087",0.705727297915573,"2017-06-24",2017
"2017_kk_088redo",0.710018641768085,"2017-06-24",2017
"2017_kk_089redo",0.708855831031363,"2017-06-24",2017
"2017_kk_090",0.709817195283127,"2017-06-24",2017
"2017_kk_091",0.708040014620614,"2017-06-24",2017
"2017_kk_092",0.707711501794986,"2017-06-24",2017
"2017_kk_093",0.706625916319604,"2017-06-24",2017
"2017_kk_094",0.709317111121566,"2017-06-24",2017
"2017_kk_095",0.706978891183215,"2017-06-24",2017
"2017_kk_096",0.708897744073429,"2017-06-24",2017
"2017_kk_097",0.706930511887207,"2017-06-24",2017
"2017_kk_098redo",0.707986465931134,"2017-06-24",2017
"2017_kk_099",0.708820919315509,"2017-06-24",2017
"2017_kk_100",0.706509274945621,"2017-06-24",2017
"2017_kk_101",0.706356668620406,"2017-06-24",2017
"2017_kk_102redo",0.708991494616074,"2017-06-24",2017
"2017_kk_102redoa",0.70879498424211,"2017-06-24",2017
"2017_kk_103",0.708991181088188,"2017-06-24",2017
"2017_kk_105",0.708135500415216,"2017-06-24",2017
"2017_kk_107",0.709625851757984,"2017-06-24",2017
"2017_kk_108",0.706077219552191,"2017-06-24",2017
"2017_kk_104redo",0.70564432356158,"2017-06-25",2017
"2017_kk_106",0.705661699586683,"2017-06-25",2017
"2017_kk_111",0.707130163597423,"2017-06-25",2017
"2017_kk_112",0.70771300459706,"2017-06-25",2017
"2017_kk_113",0.705033987222969,"2017-06-25",2017
"2017_kk_114",0.709178276021225,"2017-06-25",2017
"2017_kk_115",0.709980173495489,"2017-06-25",2017
"2017_kk_116redo",0.705431975919623,"2017-06-25",2017
"2017_kk_110redo",0.707248213153075,"2017-06-26",2017
"2017_kk_118",0.708882877072902,"2017-06-26",2017
"2017_kk_119",0.707005636245077,"2017-06-26",2017
"2017_kk_120redo",0.707941173615175,"2017-06-26",2017
"2017_kk_121",0.705904917851463,"2017-06-26",2017
"2017_kk_124redo",0.707361261608133,"2017-06-27",2017
"2017_kk_125redo",0.705367339171648,"2017-06-27",2017
"2017_kk_126",0.708121109970878,"2017-06-27",2017
"2017_kk_127",0.710255631374378,"2017-06-27",2017
"2017_kk_129",0.706086542381775,"2017-06-27",2017
"2017_kk_130",0.706028795951234,"2017-06-27",2017
"2017_kk_133",0.707042415936285,"2017-06-27",2017
"2017_kk_134redo",0.708152878515618,"2017-06-27",2017
"2017_kk_135",0.708459545909164,"2017-06-27",2017
"2017_kk_136",0.70574627431377,"2017-06-27",2017
"2017_kk_137",0.705466325548112,"2017-06-27",2017
"2017_kk_138",0.709440928415107,"2017-06-27",2017
"2017_kk_139",0.705619796309606,"2017-06-27",2017
"2017_kk_140",0.709610668999144,"2017-06-27",2017
"2017_kk_141",0.709324243968889,"2017-06-27",2017
"2017_kk_142redo",0.71020896254555,"2017-06-27",2017
"2017_kk_142redoa",0.710335771842826,"2017-06-27",2017
"2017_kk_143",0.707043675761315,"2017-06-27",2017
"2017_kk_144",0.709205133050897,"2017-06-27",2017
"2017_kk_145",0.705901706337929,"2017-06-28",2017
"2017_kk_146",0.709294151618093,"2017-06-28",2017
"2017_kk_147",0.705618250765112,"2017-06-28",2017
"2017_kk_148",0.708082116350587,"2017-06-28",2017
"2017_kk_149",0.706438886532487,"2017-06-28",2017
"2017_kk_150",0.705977615671762,"2017-06-28",2017
"2017_kk_151",0.708666971730023,"2017-06-28",2017
"2017_kk_152",0.707418409811758,"2017-06-28",2017
"2017_kk_153redo",0.709374436238532,"2017-06-28",2017
"2017_kk_154redo",0.709155841270406,"2017-06-28",2017
"2017_kk_155",0.70627011676231,"2017-06-28",2017
"2017_kk_156",0.708020097647214,"2017-06-28",2017
"2017_kk_158",0.708723493230083,"2017-06-28",2017
"2017_kk_159",0.70796586842515,"2017-06-28",2017
"2017_kk_161",0.705682660318084,"2017-06-29",2017
"2017_kk_162",0.709261067260132,"2017-06-29",2017
"2017_kk_163",0.705557099371768,"2017-06-29",2017
"2017_kk_164",0.710146527790235,"2017-06-29",2017
"2017_kk_165redo",0.7084849601326,"2017-06-29",2017
"2017_kk_166redo",0.707795829645874,"2017-06-29",2017
"2017_kk_167",0.705177061702406,"2017-06-29",2017
"2017_kk_168redo",0.706772817405588,"2017-06-29",2017
"2017_kk_169redo",0.70554560870311,"2017-06-29",2017
"2017_kk_170",0.709224124623206,"2017-06-29",2017
"2017_kk_171",0.707060276961532,"2017-06-29",2017
"2017_kk_172a",0.707837940852602,"2017-06-30",2017
"2017_kk_173",0.708817214633763,"2017-06-30",2017
"2017_kk_174",0.708785255653754,"2017-06-30",2017
"2017_kk_175",0.707835787793533,"2017-06-30",2017
"2017_kk_176redo",0.706337433912371,"2017-06-30",2017
"2017_kk_177redo",0.710934264365243,"2017-06-30",2017
"2017_kk_178",0.710351116876842,"2017-06-30",2017
"2017_kk_179",0.707538791642859,"2017-06-30",2017
"2017_kk_180",0.705084595703749,"2017-06-30",2017
"2017_kk_182",0.708108105948146,"2017-07-01",2017
"2017_kk_183redo",0.705942052920602,"2017-07-01",2017
"2017_kk_184",0.705097277624275,"2017-07-01",2017
"2017_kk_185",0.705833038475227,"2017-07-01",2017
"2017_kk_186redo",0.707275036752229,"2017-07-01",2017
"2017_kk_187",0.708126162245023,"2017-07-01",2017
"2017_kk_188",0.706152043808828,"2017-07-01",2017
"2017_kk_189",0.709191149572794,"2017-07-01",2017
"2017_kk_190",0.706420230430293,"2017-07-01",2017
"2017_kk_191",0.704759347340255,"2017-07-01",2017
"2017_kk_192",0.706081808303476,"2017-07-02",2017
"2017_kk_193",0.705532958022747,"2017-07-02",2017
"2017_kk_194",0.706767034584379,"2017-07-02",2017
"2017_kk_195a",0.706200162213165,"2017-07-03",2017
"2017_kk_196",0.706372528894339,"2017-07-03",2017
"2017_kk_197",0.709679829577209,"2017-07-03",2017
"2017_kk_198redo",0.706799812946358,"2017-07-03",2017
"2017_kk_199",0.707803779021572,"2017-07-03",2017
"2017_kk_201",0.709202866324076,"2017-07-03",2017
"2017_kk_202",0.708376387397998,"2017-07-03",2017
"2017_kk_203",0.70500288676691,"2017-07-04",2017
"2017_kk_204",0.708603989757828,"2017-07-04",2017
"2017_kk_205",0.705657073874344,"2017-07-04",2017
"2017_kk_206",0.70986316206095,"2017-07-04",2017
"2017_kk_207",0.705633807767354,"2017-07-04",2017
"2017_kk_208",0.709503400134239,"2017-07-04",2017
"2017_kk_209",0.710264533330566,"2017-07-04",2017
"2017_kk_210",0.707081592578139,"2017-07-05",2017
"2017_kk_211",0.707162827379528,"2017-07-05",2017
"2017_kk_212",0.707879440073358,"2017-07-05",2017
"2017_kk_213",0.70558085178282,"2017-07-05",2017
"2017_kk_214redo",0.708752290291544,"2017-07-05",2017
"2017_kk_217",0.709478821875592,"2017-07-06",2017
"2017_kk_218",0.705860260023578,"2017-07-06",2017
"2017_kk_219",0.705730726375333,"2017-07-06",2017
"2017_kk_220",0.708934975518801,"2017-07-07",2017
"2017_kk_221",0.70867883182034,"2017-07-07",2017
"2017_kk_222",0.705340741159969,"2017-07-07",2017
"2017_kk_225redo",0.705930332044494,"2017-07-07",2017
"2017_kk_226redo",0.708627006349792,"2017-07-07",2017
"2017_kk_226redoa",0.708372788242229,"2017-07-07",2017
"2017_kk_227",0.707941475968673,"2017-07-07",2017
"2017_kk_223redo",0.705894904734976,"2017-07-08",2017
"2017_kk_229",0.707474884876969,"2017-07-08",2017
"2017_kk_230",0.7102502483899,"2017-07-08",2017
"2017_kk_231",0.705901674513908,"2017-07-08",2017
"2017_kk_233",0.707842554649758,"2017-07-09",2017
"2017_kk_234",0.706979764017288,"2017-07-09",2017
"2017_kk_235",0.709431483288638,"2017-07-09",2017
"2017_kk_237",0.705570733243421,"2017-07-09",2017
"2017_kk_238",0.706020305701019,"2017-07-09",2017
"2017_kk_239redo",0.708667561874148,"2017-07-09",2017
"2017_kk_236",0.705222162710807,"2017-07-10",2017
"2017_kk_240redo",0.705203197700685,"2017-07-11",2017
"2017_kk_240redoa",0.705033444452981,"2017-07-11",2017
"2017_kk_241",0.708706848955988,"2017-07-11",2017
"2017_kk_242",0.705949280054541,"2017-07-11",2017
"2017_kk_243redo",0.706924713845826,"2017-07-11",2017
"2017_kk_244",0.708112646461005,"2017-07-11",2017
"2017_kk_245",0.710560255000673,"2017-07-11",2017
"2017_kk_246",0.705013955773021,"2017-07-11",2017
"2017_kk_247",0.705781751881373,"2017-07-11",2017
"2017_kk_248",0.706657297724279,"2017-07-12",2017
"2017_kk_249redo",0.70545338979081,"2017-07-12",2017
"2017_kk_253",0.705765330385203,"2017-07-12",2017
"2017_kk_254",0.70761182982012,"2017-07-12",2017
"2017_kk_255",0.705515662717714,"2017-07-12",2017
"2017_kk_251",0.707130630707005,"2017-07-13",2017
"2017_kk_252",0.705877927103323,"2017-07-13",2017
"2017_kk_256",0.705963875497542,"2017-07-14",2017
"2017_kk_257redo",0.70991912905969,"2017-07-14",2017
"2017_kk_258redo",0.706019377868043,"2017-07-14",2017
"2017_kk_259redo",0.705734506092105,"2017-07-14",2017
"2017_kk_260redo",0.708386779828997,"2017-07-14",2017
"2017_kk_261",0.705976815852071,"2017-07-15",2017
"2017_kk_262redo",0.707069658871963,"2017-07-15",2017
"2017_kk_263redo",0.710076501926747,"2017-07-15",2017
"2017_kk_264redo",0.708456834063717,"2017-07-15",2017
"2017_kk_266",0.705769460875641,"2017-07-18",2017
"2017_kk_267redo",0.707942140181902,"2017-07-18",2017
"2017_kk_268",0.707103952642524,"2017-07-18",2017
"2017_kk_269redo",0.710329646919803,"2017-07-19",2017
"2017_kk_270redo",0.705853099157825,"2017-07-19",2017
"2017_kk_271redo",0.705231109164846,"2017-07-19",2017
"2017_kk_272redo",0.708492940648958,"2017-07-19",2017
"2018_kk_001_redo",0.705719281,"2018-06-01",2018
"2018_kk_001",0.70593205,"2018-06-01",2018
"2018_kk_002",0.707788742,"2018-06-02",2018
"2018_kk_003_redo",0.710070859,"2018-06-03",2018
"2018_kk_003",0.710381501,"2018-06-03",2018
"2018_kk_005",0.710201871,"2018-06-05",2018
"2018_kk_006",0.709317189,"2018-06-05",2018
"2018_kk_008",0.709536243,"2018-06-06",2018
"2018_kk_011",0.709367257,"2018-06-07",2018
"2018_kk_012",0.709111431,"2018-06-07",2018
"2018_kk_013_redo",0.710540735,"2018-06-09",2018
"2018_kk_015",0.709541434,"2018-06-09",2018
"2018_kk_016_redo",0.706925609,"2018-06-09",2018
"2018_kk_019_redo",0.70592273,"2018-06-10",2018
"2018_kk_021",0.70972144,"2018-06-10",2018
"2018_kk_023",0.709775316,"2018-06-10",2018
"2018_kk_024",0.705518579,"2018-06-11",2018
"2018_kk_025",0.707156128,"2018-06-11",2018
"2018_kk_028_redo",0.712423709,"2018-06-11",2018
"2018_kk_029",0.709208786,"2018-06-11",2018
"2018_kk_031_redo",0.709545818,"2018-06-11",2018
"2018_kk_033",0.707000765,"2018-06-12",2018
"2018_kk_035",0.706456418,"2018-06-12",2018
"2018_kk_036",0.705780493,"2018-06-12",2018
"2018_kk_038_redo",0.709275777,"2018-06-12",2018
"2018_kk_039",0.718931521,"2018-06-12",2018
"2018_kk_040",0.707301012,"2018-06-12",2018
"2018_kk_043",0.709445454,"2018-06-12",2018
"2018_kk_047_redo",0.705573629,"2018-06-13",2018
"2018_kk_047",0.709000978,"2018-06-13",2018
"2018_kk_049_redo",0.70902249,"2018-06-13",2018
"2018_kk_051_redo",0.709811513,"2018-06-13",2018
"2018_kk_052",0.709342629,"2018-06-13",2018
"2018_kk_053",0.709838693,"2018-06-13",2018
"2018_kk_054",0.706049635,"2018-06-13",2018
"2018_kk_055",0.709010431,"2018-06-13",2018
"2018_kk_057_redo",0.705834273,"2018-06-13",2018
"2018_kk_058_redo",0.705089745,"2018-06-14",2018
"2018_kk_061",0.707597107,"2018-06-14",2018
"2018_kk_062_redo",0.709797718,"2018-06-14",2018
"2018_kk_064_redo",0.70869086,"2018-06-14",2018
"2018_kk_066",0.708967415,"2018-06-14",2018
"2018_kk_067",0.708798503,"2018-06-14",2018
"2018_kk_069_redo",0.704865255,"2018-06-14",2018
"2018_kk_072_redo",0.709186604,"2018-06-14",2018
"2018_kk_073",0.711260577,"2018-06-14",2018
"2018_kk_074",0.705882814,"2018-06-14",2018
"2018_kk_076",0.709064666,"2018-06-15",2018
"2018_kk_080_redo",0.709399087,"2018-06-15",2018
"2018_kk_082",0.704966276,"2018-06-15",2018
"2018_kk_083",0.711572294,"2018-06-15",2018
"2018_kk_088",0.705560542,"2018-06-15",2018
"2018_kk_091",0.709610826,"2018-06-15",2018
"2018_kk_092_redo",0.708602941,"2018-06-15",2018
"2018_kk_094",0.709092348,"2018-06-15",2018
"2018_kk_095",0.70801268,"2018-06-15",2018
"2018_kk_096_redo",0.710323333,"2018-06-15",2018
"2018_kk_097",0.709484638,"2018-06-15",2018
"2018_kk_098_redo",0.708937408,"2018-06-15",2018
"2018_kk_101",0.708801139,"2018-06-16",2018
"2018_kk_102",0.708916514,"2018-06-16",2018
"2018_kk_110",0.709016644,"2018-06-16",2018
"2018_kk_111",0.705422083,"2018-06-16",2018
"2018_kk_114_redo",0.707134493,"2018-06-16",2018
"2018_kk_116_redo",0.706768163,"2018-06-16",2018
"2018_kk_103_redo",0.709151571,"2018-06-17",2018
"2018_kk_106_redo",0.709177373,"2018-06-17",2018
"2018_kk_107",0.704951126,"2018-06-17",2018
"2018_kk_109",0.706855822,"2018-06-17",2018
"2018_kk_121",0.70813225,"2018-06-17",2018
"2018_kk_118",0.707080815,"2018-06-18",2018
"2018_kk_125",0.708285771,"2018-06-18",2018
"2018_kk_127",0.710797842,"2018-06-18",2018
"2018_kk_128",0.705207946,"2018-06-18",2018
"2018_kk_129_redo",0.706814694,"2018-06-18",2018
"2018_kk_122",0.70799627,"2018-06-19",2018
"2018_kk_123",0.709325784,"2018-06-19",2018
"2018_kk_132",0.707412334,"2018-06-20",2018
"2018_kk_134",0.71489861,"2018-06-20",2018
"2018_kk_136",0.708508374,"2018-06-20",2018
"2018_kk_137",0.706091388,"2018-06-20",2018
"2018_kk_138_redo",0.704873172,"2018-06-20",2018
"2018_kk_138",0.704790784,"2018-06-20",2018
"2018_kk_139",0.70929918,"2018-06-21",2018
"2018_kk_140",0.708360141,"2018-06-21",2018
"2018_kk_141",0.70713272,"2018-06-21",2018
"2018_kk_145",0.704352742,"2018-06-22",2018
"2018_kk_146",0.705780172,"2018-06-22",2018
"2018_kk_149_redo",0.709888366,"2018-06-22",2018
"2018_kk_151_redo",0.708545494,"2018-06-22",2018
"2018_kk_152",0.709536112,"2018-06-22",2018
"2018_kk_155_redo",0.705797893,"2018-06-22",2018
"2018_kk_157",0.706635461,"2018-06-23",2018
"2018_kk_161",0.709757823,"2018-06-23",2018
"2018_kk_164",0.706321922,"2018-06-23",2018
"2018_kk_167",0.71089501,"2018-06-23",2018
"2018_kk_171",0.708088337,"2018-06-23",2018
"2018_kk_172",0.70936333,"2018-06-23",2018
"2018_kk_174",0.70902835,"2018-06-23",2018
"2018_kk_175_redo",0.705946509,"2018-06-23",2018
"2018_kk_176",0.708025844,"2018-06-23",2018
"2018_kk_177",0.705681618,"2018-06-23",2018
"2018_kk_178",0.709245225,"2018-06-23",2018
"2018_kk_179_redo",0.708010369,"2018-06-23",2018
"2018_kk_181",0.706675859,"2018-06-23",2018
"2018_kk_183_redo",0.707839605,"2018-06-23",2018
"2018_kk_187_redo",0.709268588,"2018-06-24",2018
"2018_kk_191",0.70569526,"2018-06-24",2018
"2018_kk_192",0.70667142,"2018-06-24",2018
"2018_kk_193_redo",0.708151301,"2018-06-24",2018
"2018_kk_193",0.708169188,"2018-06-24",2018
"2018_kk_194",0.705593194,"2018-06-24",2018
"2018_kk_196",0.706748068,"2018-06-24",2018
"2018_kk_197",0.705350526,"2018-06-24",2018
"2018_kk_199",0.709196662,"2018-06-24",2018
"2018_kk_201",0.709450897,"2018-06-24",2018
"2018_kk_203",0.706682377,"2018-06-24",2018
"2018_kk_204",0.707038923,"2018-06-24",2018
"2018_kk_205_redo",0.705855896,"2018-06-24",2018
"2018_kk_206",0.705098176,"2018-06-24",2018
"2018_kk_208",0.707768079,"2018-06-25",2018
"2018_kk_211",0.705967171,"2018-06-25",2018
"2018_kk_212_redo",0.706975082,"2018-06-25",2018
"2018_kk_213",0.705119827,"2018-06-25",2018
"2018_kk_215",0.708156024,"2018-06-25",2018
"2018_kk_216",0.707911718,"2018-06-25",2018
"2018_kk_217",0.707700203,"2018-06-25",2018
"2018_kk_222_redo",0.706271961,"2018-06-25",2018
"2018_kk_223_redo",0.707687702,"2018-06-25",2018
"2018_kk_225",0.709021288,"2018-06-25",2018
"2018_kk_230",0.707437677,"2018-06-25",2018
"2018_kk_231_redo",0.70897145,"2018-06-25",2018
"2018_kk_233",0.706598708,"2018-06-25",2018
"2018_kk_234",0.705928239,"2018-06-25",2018
"2018_kk_235",0.708977922,"2018-06-25",2018
"2018_kk_236",0.705737335,"2018-06-25",2018
"2018_kk_239",0.707035216,"2018-06-25",2018
"2018_kk_240",0.70489105,"2018-06-25",2018
"2018_kk_241",0.708420843,"2018-06-26",2018
"2018_kk_242",0.70903956,"2018-06-26",2018
"2018_kk_243",0.708081547,"2018-06-26",2018
"2018_kk_248_redo",0.708786504,"2018-06-26",2018
"2018_kk_249",0.705936043,"2018-06-26",2018
"2018_kk_252",0.70700221,"2018-06-26",2018
"2018_kk_253",0.706111454,"2018-06-26",2018
"2018_kk_255",0.709532437,"2018-06-26",2018
"2018_kk_257",0.705115353,"2018-06-26",2018
"2018_kk_258_redo",0.708700872,"2018-06-26",2018
"2018_kk_258",0.708559945,"2018-06-26",2018
"2018_kk_260",0.705936055,"2018-06-26",2018
"2018_kk_262_redo",0.708569644,"2018-06-26",2018
"2018_kk_263",0.706268652,"2018-06-26",2018
"2018_kk_266",0.70603556,"2018-06-26",2018
"2018_kk_267",0.706612047,"2018-06-27",2018
"2018_kk_269_redo",0.705979426,"2018-06-27",2018
"2018_kk_283",0.710121716,"2018-06-27",2018
"2018_kk_284",0.705580613,"2018-06-27",2018
"2018_kk_285",0.705854582,"2018-06-27",2018
"2018_kk_286",0.706545008,"2018-06-27",2018
"2018_kk_274",0.704623107,"2018-06-28",2018
"2018_kk_276",0.705229458,"2018-06-28",2018
"2018_kk_279",0.708796172,"2018-06-28",2018
"2018_kk_281_redo",0.705931347,"2018-06-28",2018
"2018_kk_296",0.710735778,"2018-06-28",2018
"2018_kk_297",0.706612257,"2018-06-28",2018
"2018_kk_298",0.70782328,"2018-06-28",2018
"2018_kk_301",0.706277549,"2018-06-28",2018
"2018_kk_303",0.705193896,"2018-06-28",2018
"2018_kk_287",0.707918692,"2018-06-29",2018
"2018_kk_290",0.706097705,"2018-06-29",2018
"2018_kk_291",0.707880276,"2018-06-29",2018
"2018_kk_292",0.709476017,"2018-06-29",2018
"2018_kk_318",0.70919238,"2018-06-29",2018
"2018_kk_319",0.704979226,"2018-06-29",2018
"2018_kk_320_redo",0.709286286,"2018-06-29",2018
"2018_kk_324",0.705249353,"2018-06-29",2018
"2018_kk_325",0.707968478,"2018-06-29",2018
"2018_kk_326",0.704616267,"2018-06-29",2018
"2018_kk_327",0.711304886,"2018-06-29",2018
"2018_kk_304",0.705930755,"2018-06-30",2018
"2018_kk_307",0.707957508,"2018-06-30",2018
"2018_kk_308",0.708494818,"2018-06-30",2018
"2018_kk_311",0.705598114,"2018-06-30",2018
"2018_kk_314",0.707701719,"2018-06-30",2018
"2018_kk_330",0.70540303,"2018-06-30",2018
"2018_kk_332",0.705942304,"2018-06-30",2018
"2018_kk_333",0.705998389,"2018-06-30",2018
"2018_kk_336",0.705820629,"2018-07-01",2018
"2018_kk_338",0.705977725,"2018-07-01",2018
"2018_kk_341",0.706172875,"2018-07-01",2018
"2018_kk_342",0.709157084,"2018-07-01",2018
"2018_kk_343",0.708775976,"2018-07-01",2018
"2018_kk_347_redo",0.708631572,"2018-07-01",2018
"2018_kk_348",0.704985366,"2018-07-01",2018
"2018_kk_349",0.70685053,"2018-07-01",2018
"2018_kk_354",0.705892769,"2018-07-01",2018
"2018_kk_358",0.707786587,"2018-07-02",2018
"2018_kk_359",0.704988902,"2018-07-03",2018
"2018_kk_361_redo",0.708406169,"2018-07-03",2018
"2018_kk_362",0.709083319,"2018-07-03",2018
"2018_kk_364",0.709941295,"2018-07-04",2018
"2018_kk_366",0.704744237,"2018-07-04",2018
"2018_kk_367",0.708553858,"2018-07-04",2018
"2018_kk_368_redo",0.70569436,"2018-07-04",2018
"2018_kk_369",0.706677047,"2018-07-04",2018
"2018_kk_370",0.704937061,"2018-07-04",2018
"2018_kk_373",0.70887864,"2018-07-04",2018
"2018_kk_376",0.706623179,"2018-07-04",2018
"2018_kk_379",0.705505976,"2018-07-05",2018
"2018_kk_382",0.705856477,"2018-07-05",2018
"2018_kk_384",0.7052394,"2018-07-05",2018
"2018_kk_386_redo",0.708000835,"2018-07-05",2018
"2018_kk_387",0.70627089,"2018-07-05",2018
"2018_kk_389",0.70567493,"2018-07-05",2018
"2018_kk_391",0.70762115,"2018-07-05",2018
"2018_kk_392",0.704844789,"2018-07-05",2018
"2018_kk_393",0.71063907,"2018-07-05",2018
"2018_kk_395",0.705100731,"2018-07-06",2018
"2018_kk_398",0.707170997,"2018-07-06",2018
"2018_kk_400",0.705950412,"2018-07-06",2018
"2018_kk_401",0.70569774,"2018-07-06",2018
"2018_kk_402",0.707894987,"2018-07-06",2018
"2018_kk_405",0.709948201,"2018-07-06",2018
"2018_kk_406",0.705818898,"2018-07-06",2018
"2018_kk_408",0.705978737,"2018-07-07",2018
"2018_kk_409",0.707036852,"2018-07-07",2018
"2018_kk_411_redo",0.706764728,"2018-07-07",2018
"2018_kk_414",0.709054647,"2018-07-08",2018
"2018_kk_419",0.708165943,"2018-07-09",2018
"2018_kk_421_redo",0.706374895,"2018-07-09",2018
"2018_kk_417_redo",0.705388678,"2018-07-10",2018
"2018_kk_417",0.705690767,"2018-07-10",2018
"2018_kk_426",0.705802255,"2018-07-10",2018
"2018_kk_422",0.706023062,"2018-07-11",2018
"2018_kk_423",0.705266048,"2018-07-11",2018
"2018_kk_433",0.705649992,"2018-07-13",2018
"2018_kk_429",0.706654346,"2018-07-14",2018
"2018_kk_428",0.70835143,"2018-07-15",2018
"2018_kk_435",0.706688787,"2018-07-16",2018
"2018_kk_436",0.706187697,"2018-07-17",2018
"2018_kk_439",0.70519152,"2018-07-22",2018
"2018_kk_438",0.708478834,"2018-07-23",2018
"2019_kk_001",0.709748161094313,"2019-05-29",2019
"2019_kk_002",0.709616801001176,"2019-05-30",2019
"2019_kk_006",0.708244122158032,"2019-06-01",2019
"2019_kk_007",0.708755159153809,"2019-06-01",2019
"2019_kk_009",0.706665418465558,"2019-06-03",2019
"2019_kk_011",0.709552757583921,"2019-06-03",2019
"2019_kk_013",0.709022108063696,"2019-06-03",2019
