"n_fish","mean_pct","median_pct","sd_pct","min_pct","max_pct","q25_pct","q75_pct","pct_above_90","pct_above_80","pct_above_70","pct_below_50","mean_n_units","year","watershed"
256,27.8271627607992,25.3364399466277,9.09063385068398,18.259754356213,100,23.06290311216,29.336390159805,0.390625,0.390625,0.390625,95.703125,11.3515625,2017,"Kusko"
239,30.6741197263687,25.6580326890458,13.4977403827168,18.2166458701584,100,23.5722371902496,31.1761619203034,0.836820083682008,0.836820083682008,0.836820083682008,88.2845188284519,10.81589958159,2018,"Kusko"
229,27.5915670225836,24.9109147763428,9.7394060908747,18.171562292794,68.1152607632585,22.8423217058112,27.9447335183744,0,0,0,93.8864628820961,11.5414847161572,2019,"Kusko"
245,27.3479894044368,24.5508501444261,9.98761305284273,18.1467801397759,68.3799831326382,22.3633785863733,27.0182602704855,0,0,0,93.8775510204082,11.4122448979592,2020,"Kusko"
236,28.1927749983354,25.0476291509078,10.0343575827398,18.7434353815613,100,23.85400153586,28.339207090953,0.423728813559322,0.423728813559322,0.423728813559322,94.0677966101695,11.5,2021,"Kusko"
259,27.0382984791412,24.9337964544559,7.9669705727707,18.2769442218285,65.1683907829271,22.0115383754228,28.9894766311142,0,0,0,97.2972972972973,11.5984555984556,2022,"Kusko"
