year,mgmt_river,cluster,total_annual_production,closure_window_production,unit_protection_pct,offset_label
2018,Holokuk,Cluster 5,5505.225038006484,527.8039934559496,9.587328216596838,+3 days (June 14)
2018,Kisaralik,Cluster 5,29732.644568583837,3102.846041975285,10.435822601713069,+3 days (June 14)
2018,Kwethluk,Cluster 6,26498.699488045924,1634.4815119810726,6.168157470212524,+3 days (June 14)
2018,Middle Kusko Main,Cluster 5,33011.000459551644,3626.570809597773,10.9859463788182,+3 days (June 14)
2018,N. Fork Kusko,Cluster 1,1966.857913388625,643.1053154450638,32.69709067784576,+3 days (June 14)
2018,Oskakawlik,Cluster 5,5731.199352056071,550.1382426640994,9.59900727352534,+3 days (June 14)
2018,S. Fork Kusko,Cluster 2,5802.59815200685,1321.119499734901,22.767723442609704,+3 days (June 14)
2018,Stony,Cluster 3,47254.3687764496,6271.208256796726,13.271171362936796,+3 days (June 14)
2018,Swift,Cluster 2,27377.517241431226,7338.435816453448,26.804606684158966,+3 days (June 14)
2018,Takotna and Nixon Fork,Cluster 4,21880.93012460851,1694.6824731057943,7.745020268584744,+3 days (June 14)
2018,Tatlawiksuk,Cluster 2,11096.95633868616,3417.820873012292,30.799624407794596,+3 days (June 14)
2018,Tuluksak,Cluster 5,22048.59396408618,2232.3639682731814,10.124745241847911,+3 days (June 14)
2018,Upper Kusko Main,Cluster 2,26677.016747808524,5394.6275530463345,20.222004596857683,+3 days (June 14)
2019,Aniak,Cluster 6,34613.900831844,4995.096550209075,14.430897501196108,+3 days (June 14)
2019,Big River,Cluster 2,30962.13516316342,13848.128038300752,44.72601119181304,+3 days (June 14)
2019,E. Fork Kuskokwim,Cluster 1,876.6654851578895,408.4824064976521,46.59501410895439,+3 days (June 14)
2019,George,Cluster 4,15856.85352045422,2472.6239275099388,15.593408391648625,+3 days (June 14)
2019,Hoholitna,Cluster 4,48681.33437064839,11594.36536377494,23.816860227162493,+3 days (June 14)
2019,Holitna,Cluster 4,49506.500428426385,8706.836887199133,17.587259878704153,+3 days (June 14)
2019,Holokuk,Cluster 5,5546.392119738518,962.8248018990236,17.359479479867996,+3 days (June 14)
2019,Kisaralik,Cluster 5,26356.244708210765,5535.658492989584,21.003214055244598,+3 days (June 14)
2019,Kwethluk,Cluster 6,18591.89506029508,3362.28371270602,18.084674541254948,+3 days (June 14)
2019,Middle Kusko Main,Cluster 5,32707.32032857258,7441.969253818018,22.753222150445737,+3 days (June 14)
2019,N. Fork Kusko,Cluster 1,1385.8079117091602,657.6557180923792,47.45648459181272,+3 days (June 14)
2019,Oskakawlik,Cluster 5,6514.924624906835,1117.5206242570805,17.15323950157077,+3 days (June 14)
2019,S. Fork Kusko,Cluster 2,6532.464916778971,2313.5744318711895,35.41656115027354,+3 days (June 14)
2019,Stony,Cluster 3,53151.39148043581,13829.804210662562,26.01964657078281,+3 days (June 14)
2019,Swift,Cluster 2,30236.85610101416,12082.993941440049,39.961145104086334,+3 days (June 14)
2019,Takotna and Nixon Fork,Cluster 4,26090.997317105142,5980.0081338854225,22.919814299183404,+3 days (June 14)
2019,Tatlawiksuk,Cluster 2,12041.305891813028,5158.857886793308,42.84300999529339,+3 days (June 14)
2019,Tuluksak,Cluster 5,25036.027561286344,4398.1258623426365,17.56718733264033,+3 days (June 14)
2019,Upper Kusko Main,Cluster 2,32134.89021769063,10324.269671320206,32.127913309741366,+3 days (June 14)
2020,Aniak,Cluster 6,30714.68648879871,5287.410742234577,17.214601048142992,+3 days (June 14)
2020,Big River,Cluster 2,39688.00588315822,8475.959792746404,21.356476860287945,+3 days (June 14)
2020,E. Fork Kuskokwim,Cluster 1,1066.3817807964813,557.9564783973581,52.32239414111333,+3 days (June 14)
2020,George,Cluster 4,15070.094653723414,915.0971722482984,6.072272227050695,+3 days (June 14)
2020,Hoholitna,Cluster 4,47593.84183018931,3293.3145954929296,6.919623356406465,+3 days (June 14)
2020,Holitna,Cluster 4,45513.60936536765,3395.513504371148,7.4604355745841415,+3 days (June 14)
2020,Holokuk,Cluster 5,5257.448909155946,777.7948699322242,14.794149850466065,+3 days (June 14)
2020,Kisaralik,Cluster 5,23963.922469353103,2799.1923915586167,11.680860656841292,+3 days (June 14)
2020,Kwethluk,Cluster 6,18645.4628744968,2270.9096999119065,12.179422496494034,+3 days (June 14)
2020,Middle Kusko Main,Cluster 5,33266.563653840196,4508.044790713485,13.551278808423273,+3 days (June 14)
2020,N. Fork Kusko,Cluster 1,1841.957290859886,625.0416507179675,33.933558276271306,+3 days (June 14)
2020,Oskakawlik,Cluster 5,6093.631536715959,731.9679634381246,12.012015479239233,+3 days (June 14)
2020,S. Fork Kusko,Cluster 2,7950.595483697549,1625.0608943194184,20.439486547285117,+3 days (June 14)
2020,Stony,Cluster 3,55609.05073116319,6384.532624391761,11.481103418321585,+3 days (June 14)
2020,Swift,Cluster 2,38095.347712373594,8284.903519495101,21.74780916044537,+3 days (June 14)
2020,Takotna and Nixon Fork,Cluster 4,26790.147700084697,2357.2263606673946,8.79885541153602,+3 days (June 14)
2020,Tatlawiksuk,Cluster 2,15597.079018842218,4050.077797594427,25.9668992681366,+3 days (June 14)
2020,Tuluksak,Cluster 5,23720.00156169037,2907.653393435894,12.258234409781736,+3 days (June 14)
2020,Upper Kusko Main,Cluster 2,36124.080288883306,6662.501241867183,18.443379564510263,+3 days (June 14)
2021,Aniak,Cluster 6,33561.199185970305,2577.3208619182496,7.679465944100279,+3 days (June 14)
2021,Big River,Cluster 2,32539.399408267065,12897.805634432789,39.63750366933918,+3 days (June 14)
2021,E. Fork Kuskokwim,Cluster 1,1312.0895319432675,690.1567198703174,52.59981907241972,+3 days (June 14)
2021,George,Cluster 4,14505.1000163322,1823.3334790006409,12.570292358878158,+3 days (June 14)
2021,Hoholitna,Cluster 4,45233.33540029494,6753.52622655108,14.93041838897214,+3 days (June 14)
2021,Holitna,Cluster 4,46296.47699680235,4201.9451975659285,9.076166201277374,+3 days (June 14)
2021,Holokuk,Cluster 5,4282.746396093827,265.8703784238942,6.2079412095562585,+3 days (June 14)
2021,Kisaralik,Cluster 5,28188.605554109385,1781.870270023006,6.321243051922594,+3 days (June 14)
2021,Kwethluk,Cluster 6,20268.14384939302,1452.0821726236436,7.164356950560767,+3 days (June 14)
2021,Middle Kusko Main,Cluster 5,29828.98707025111,3770.402943429337,12.640063621837214,+3 days (June 14)
2021,N. Fork Kusko,Cluster 1,1988.1523787598928,1124.892179423622,56.57977685419022,+3 days (June 14)
2021,Oskakawlik,Cluster 5,5787.379803834946,390.5499032535909,6.748302625564633,+3 days (June 14)
2021,S. Fork Kusko,Cluster 2,6619.108425767423,2073.147108961787,31.320639814438838,+3 days (June 14)
2021,Stony,Cluster 3,51534.665143589875,9602.11088867939,18.632333909467043,+3 days (June 14)
2021,Swift,Cluster 2,31862.170093041874,11264.445772151665,35.35366781125689,+3 days (June 14)
2021,Takotna and Nixon Fork,Cluster 4,23634.156894361415,4305.860164957664,18.2188016446017,+3 days (June 14)
2021,Tatlawiksuk,Cluster 2,12827.026054502758,4795.562359762495,37.386392912791166,+3 days (June 14)
2021,Tuluksak,Cluster 5,22315.741014364048,1398.0077513090616,6.264670980045885,+3 days (June 14)
2021,Upper Kusko Main,Cluster 2,31663.901380250252,8774.643024974654,27.711818956231554,+3 days (June 14)
2022,Aniak,Cluster 6,36084.00661765691,2899.7944173567907,8.036231807855398,+3 days (June 14)
2022,Big River,Cluster 2,33914.91021786193,5580.526891478613,16.454494072461152,+3 days (June 14)
2022,E. Fork Kuskokwim,Cluster 1,625.9184881650452,160.65935885929005,25.66777653912766,+3 days (June 14)
2022,George,Cluster 4,13562.587906548066,1099.258302499145,8.105077807226003,+3 days (June 14)
2022,Hoholitna,Cluster 4,41606.67143322253,3748.355510580361,9.009025191059468,+3 days (June 14)
2022,Holitna,Cluster 4,45330.59370422714,3695.187020057881,8.151640466410436,+3 days (June 14)
2022,Holokuk,Cluster 5,5403.854980940608,533.0780058012198,9.864772605508207,+3 days (June 14)
2022,Kisaralik,Cluster 5,31141.738863508912,2891.986039510119,9.286527165953709,+3 days (June 14)
2022,Kwethluk,Cluster 6,20578.983932580584,1331.048653897498,6.467999869469677,+3 days (June 14)
2022,Middle Kusko Main,Cluster 5,33764.02419161091,3508.5303982678975,10.391327699438255,+3 days (June 14)
2022,N. Fork Kusko,Cluster 1,1366.1424354622309,265.37377896332623,19.42504471530728,+3 days (June 14)
2022,Oskakawlik,Cluster 5,6333.941909719445,509.14543347362695,8.038366008572677,+3 days (June 14)
2022,S. Fork Kusko,Cluster 2,7218.992807188064,1225.941439207782,16.982167345936304,+3 days (June 14)
2022,Stony,Cluster 3,50794.986042324985,5547.811780990445,10.92196733033399,+3 days (June 14)
2022,Swift,Cluster 2,33865.78879755358,5988.526929810216,17.683116627251923,+3 days (June 14)
2022,Takotna and Nixon Fork,Cluster 4,24621.906998977665,2910.237910609499,11.819709621721568,+3 days (June 14)
2022,Tatlawiksuk,Cluster 2,14231.17525285074,2583.5807307682076,18.154373654071005,+3 days (June 14)
2022,Tuluksak,Cluster 5,23887.474766440868,2037.2909892867551,8.528699702276244,+3 days (June 14)
2022,Upper Kusko Main,Cluster 2,33926.99280211381,4911.322900878006,14.476151569118755,+3 days (June 14)
