year,doy,cpue,total_annual_cpue,cumulative_cpue,cumulative_proportion,remaining_cpue,remaining_proportion,remaining_proportion_pct
2017,152,0.00364883401920439,0.9999999999999994,0.00364883401920439,0.00364883401920439,0.9963511659807952,0.99635116598079565,99.63511659807956
2017,153,0,0.9999999999999994,0.00364883401920439,0.00364883401920439,0.9963511659807952,0.99635116598079565,99.63511659807956
2017,154,0.00373113854595336,0.9999999999999994,0.00737997256515775,0.00737997256515775,0.9926200274348416,0.9926200274348422,99.26200274348422
2017,155,0.0074074074074074,0.9999999999999994,0.01478737997256515,0.01478737997256515,0.9852126200274344,0.9852126200274348,98.52126200274348
2017,156,0,0.9999999999999994,0.01478737997256515,0.01478737997256515,0.9852126200274344,0.9852126200274348,98.52126200274348
2017,157,0,0.9999999999999994,0.01478737997256515,0.01478737997256515,0.9852126200274344,0.9852126200274348,98.52126200274348
2017,158,0.0074074074074074,0.9999999999999994,0.02219478737997255,0.02219478737997256,0.9778052126200268,0.9778052126200274,97.78052126200274
2017,159,0,0.9999999999999994,0.02219478737997255,0.02219478737997256,0.9778052126200268,0.9778052126200274,97.78052126200274
2017,160,0.00373113854595336,0.9999999999999994,0.0259259259259259,0.02592592592592592,0.9740740740740736,0.974074074074074,97.4074074074074
2017,161,0.00732510288065843,0.9999999999999994,0.03325102880658434,0.03325102880658436,0.9667489711934152,0.9667489711934156,96.67489711934157
2017,162,0.0155555555555555,0.9999999999999994,0.04880658436213984,0.04880658436213987,0.9511934156378596,0.95119341563786,95.119341563786
2017,163,0.00765432098765432,0.9999999999999994,0.05646090534979416,0.05646090534979419,0.9435390946502052,0.9435390946502058,94.35390946502058
2017,164,0.00732510288065843,0.9999999999999994,0.06378600823045259,0.06378600823045263,0.9362139917695468,0.9362139917695472,93.62139917695472
2017,165,0.0110562414266118,0.9999999999999994,0.07484224965706439,0.07484224965706443,0.925157750342935,0.9251577503429356,92.51577503429355
2017,166,0.0226611796982167,0.9999999999999994,0.09750342935528108,0.09750342935528114,0.9024965706447184,0.9024965706447188,90.24965706447188
2017,167,0.0212620027434842,0.9999999999999994,0.11876543209876528,0.11876543209876536,0.8812345679012341,0.8812345679012347,88.12345679012347
2017,168,0,0.9999999999999994,0.11876543209876528,0.11876543209876536,0.8812345679012341,0.8812345679012347,88.12345679012347
2017,169,0.0108916323731139,0.9999999999999994,0.1296570644718792,0.12965706447187927,0.8703429355281203,0.8703429355281207,87.03429355281207
2017,170,0.0656241426611797,0.9999999999999994,0.19528120713305888,0.195281207133059,0.8047187928669406,0.804718792866941,80.4718792866941
2017,171,0.025679012345679,0.9999999999999994,0.2209602194787379,0.220960219478738,0.7790397805212615,0.779039780521262,77.9039780521262
2017,172,0.0367352537722908,0.9999999999999994,0.2576954732510287,0.2576954732510289,0.7423045267489707,0.7423045267489712,74.23045267489712
2017,173,0.0409876543209876,0.9999999999999994,0.2986831275720163,0.2986831275720165,0.7013168724279831,0.7013168724279835,70.13168724279835
2017,174,0.0334430727023319,0.9999999999999994,0.3321262002743482,0.33212620027434836,0.6678737997256512,0.6678737997256516,66.78737997256516
2017,175,0.0736351165980795,0.9999999999999994,0.4057613168724277,0.40576131687242795,0.5942386831275717,0.5942386831275721,59.42386831275721
2017,176,0.0352537722908093,0.9999999999999994,0.441015089163237,0.4410150891632372,0.5589849108367624,0.5589849108367628,55.898491083676284
2017,177,0.021042524005487,0.9999999999999994,0.462057613168724,0.4620576131687243,0.5379423868312754,0.5379423868312757,53.794238683127574
2017,178,0.0762688614540466,0.9999999999999994,0.5383264746227706,0.538326474622771,0.4616735253772288,0.46167352537722905,46.167352537722905
2017,179,0.0529766803840878,0.9999999999999994,0.5913031550068584,0.5913031550068587,0.4086968449931411,0.4086968449931413,40.86968449931413
2017,180,0.0342661179698217,0.9999999999999994,0.6255692729766801,0.6255692729766804,0.37443072702331937,0.3744307270233196,37.44307270233196
2017,181,0.0370919067215363,0.9999999999999994,0.6626611796982164,0.6626611796982167,0.3373388203017831,0.3373388203017833,33.73388203017833
2017,182,0.0328395061728395,0.9999999999999994,0.6955006858710558,0.6955006858710562,0.3044993141289436,0.3044993141289438,30.449931412894383
2017,183,0.00858710562414266,0.9999999999999994,0.7040877914951985,0.704087791495199,0.29591220850480093,0.29591220850480104,29.591220850480106
2017,184,0.0243347050754458,0.9999999999999994,0.7284224965706444,0.7284224965706448,0.27157750342935505,0.27157750342935516,27.157750342935515
2017,185,0.0344855967078189,0.9999999999999994,0.7629080932784632,0.7629080932784637,0.23709190672153624,0.23709190672153635,23.709190672153635
2017,186,0.0155281207133059,0.9999999999999994,0.7784362139917692,0.7784362139917697,0.22156378600823023,0.22156378600823037,22.156378600823036
2017,187,0.014320987654321,0.9999999999999994,0.7927572016460902,0.7927572016460906,0.20724279835390924,0.20724279835390935,20.724279835390934
2017,188,0.0205212620027435,0.9999999999999994,0.8132784636488336,0.813278463648834,0.18672153635116584,0.18672153635116595,18.672153635116594
2017,189,0.0196433470507544,0.9999999999999994,0.832921810699588,0.8329218106995885,0.1670781893004114,0.16707818930041152,16.707818930041153
2017,190,0.0206310013717421,0.9999999999999994,0.8535528120713302,0.8535528120713306,0.1464471879286693,0.1464471879286694,14.64471879286694
2017,191,0.00304526748971193,0.9999999999999994,0.8565980795610421,0.8565980795610425,0.1434019204389574,0.1434019204389575,14.34019204389575
2017,192,0.0248559670781893,0.9999999999999994,0.8814540466392314,0.8814540466392319,0.118545953360768,0.11854595336076812,11.854595336076812
2017,193,0.018957475994513,0.9999999999999994,0.9004115226337444,0.9004115226337449,0.09958847736625508,0.09958847736625508,9.958847736625508
2017,194,0.00707818930041152,0.9999999999999994,0.907489711934156,0.9074897119341564,0.0925102880658435,0.0925102880658435,9.25102880658435
2017,195,0.0210699588477366,0.9999999999999994,0.9285596707818924,0.928559670781893,0.07144032921810695,0.07144032921810695,7.144032921810695
2017,196,0.0139917695473251,0.9999999999999994,0.9425514403292176,0.942551440329218,0.05744855967078188,0.05744855967078188,5.744855967078188
2017,197,0.00488340192043895,0.9999999999999994,0.9474348422496566,0.9474348422496572,0.05256515775034287,0.05256515775034287,5.256515775034288
2017,198,0,0.9999999999999994,0.9474348422496566,0.9474348422496572,0.05256515775034287,0.05256515775034287,5.256515775034288
2017,199,0.0128395061728395,0.9999999999999994,0.960274348422496,0.9602743484224966,0.03972565157750341,0.03972565157750341,3.9725651577503407
2017,200,0.0170919067215363,0.9999999999999994,0.9773662551440324,0.9773662551440327,0.02263374485596714,0.02263374485596714,2.263374485596714
2017,201,0,0.9999999999999994,0.9773662551440324,0.9773662551440327,0.02263374485596714,0.02263374485596714,2.263374485596714
2017,202,0,0.9999999999999994,0.9773662551440324,0.9773662551440327,0.02263374485596714,0.02263374485596714,2.263374485596714
2017,203,0.00458161865569273,0.9999999999999994,0.981947873799725,0.9819478737997256,0.01805212620027441,0.01805212620027441,1.805212620027441
2017,204,0.00477366255144033,0.9999999999999994,0.9867215363511654,0.986721536351166,0.013278463648834,0.013278463648834,1.3278463648834
2017,205,0.00861454046639231,0.9999999999999994,0.9953360768175578,0.9953360768175584,0.00466392318244168,0.00466392318244168,0.46639231824416805
2018,152,0.00225190486473147,1,0.00225190486473147,0.00225190486473147,0.9977480951352684,0.9977480951352684,99.77480951352685
2018,153,0.00271462504241602,1,0.00496652990714749,0.00496652990714749,0.9950334700928524,0.9950334700928524,99.50334700928524
2018,154,0.00280716907795293,1,0.00777369898510042,0.00777369898510042,0.9922263010148996,0.9922263010148996,99.22263010148995
2018,155,0.00980966776691242,1,0.01758336675201284,0.01758336675201284,0.9824166332479872,0.9824166332479872,98.24166332479872
2018,156,0.00205139278773483,1,0.01963475953974767,0.01963475953974767,0.9803652404602524,0.9803652404602524,98.03652404602524
2018,157,0,1,0.01963475953974767,0.01963475953974767,0.9803652404602524,0.9803652404602524,98.03652404602524
2018,158,0.0127248048863251,1,0.03235956442607277,0.03235956442607277,0.9676404355739272,0.9676404355739272,96.76404355739272
2018,159,0,1,0.03235956442607277,0.03235956442607277,0.9676404355739272,0.9676404355739272,96.76404355739272
2018,160,0.0122466607027177,1,0.04460622512879047,0.04460622512879047,0.9553937748712096,0.9553937748712096,95.53937748712096
2018,161,0.0133417651232378,1,0.05794799025202827,0.05794799025202827,0.9420520097479718,0.9420520097479718,94.20520097479718
2018,162,0.0181694789770799,1,0.07611746922910817,0.07611746922910817,0.9238825307708918,0.9238825307708918,92.38825307708917
2018,163,0.0267143782583212,1,0.10283184748742936,0.10283184748742936,0.8971681525125706,0.8971681525125706,89.71681525125706
2018,164,0.037002190208841,1,0.13983403769627037,0.13983403769627037,0.8601659623037297,0.8601659623037297,86.01659623037297
2018,165,0.0335780608939754,1,0.17341209859024576,0.17341209859024576,0.8265879014097542,0.8265879014097542,82.65879014097543
2018,166,0.050837523521609,1,0.22424962211185476,0.22424962211185476,0.7757503778881453,0.7757503778881453,77.57503778881453
2018,167,0.0241385692692106,1,0.24838819138106535,0.24838819138106535,0.7516118086189346,0.7516118086189346,75.16118086189346
2018,168,0.020452231853657,1,0.26884042323472235,0.26884042323472235,0.7311595767652777,0.7311595767652777,73.11595767652777
2018,169,0.0222568405466268,1,0.29109726378134915,0.29109726378134915,0.7089027362186509,0.7089027362186509,70.89027362186509
2018,170,0.0152851898695129,1,0.3063824536508621,0.3063824536508621,0.6936175463491379,0.6936175463491379,69.36175463491378
2018,171,0.0216553043156369,1,0.328037757966499,0.328037757966499,0.671962242033501,0.671962242033501,67.1962242033501
2018,172,0.0130949810284727,1,0.34113273899497165,0.34113273899497165,0.6588672610050283,0.6588672610050283,65.88672610050284
2018,173,0.0206064719128852,1,0.3617392109078569,0.3617392109078569,0.6382607890921431,0.6382607890921431,63.82607890921431
2018,174,0.0622512879044945,1,0.42399049881235135,0.42399049881235135,0.5760095011876487,0.5760095011876487,57.60095011876487
2018,175,0.0478298423666595,1,0.4718203411790109,0.4718203411790109,0.528179658820989,0.528179658820989,52.8179658820989
2018,176,0.07426658851837,1,0.5460869296973808,0.5460869296973808,0.4539130703026192,0.4539130703026192,45.39130703026192
2018,177,0.0501897152728507,1,0.5962766449702316,0.5962766449702316,0.4037233550297684,0.4037233550297684,40.37233550297684
2018,178,0.0293981552888916,1,0.6256748002591231,0.6256748002591231,0.37432519974087686,0.37432519974087686,37.43251997408768
2018,179,0.0433414566431193,1,0.6690162569022424,0.6690162569022424,0.3309837430977576,0.3309837430977576,33.09837430977576
2018,180,0.0426782243884382,1,0.7116944812906807,0.7116944812906807,0.2883055187093193,0.2883055187093193,28.83055187093193
2018,181,0.0298608754665762,1,0.7415553567572568,0.7415553567572568,0.2584446432427432,0.2584446432427432,25.84446432427432
2018,182,0.0407656476540087,1,0.7823210044112656,0.7823210044112656,0.2176789955887344,0.2176789955887344,21.76789955887344
2018,183,0.0232748249375328,1,0.8055958293487984,0.8055958293487984,0.19440417065120164,0.19440417065120164,19.440417065120165
2018,184,0.0361075978653176,1,0.841703427214116,0.841703427214116,0.15829657278588405,0.15829657278588405,15.829657278588405
2018,185,0.019603911527902,1,0.8613073387420179,0.8613073387420179,0.13869266125798208,0.13869266125798208,13.869266125798207
2018,186,0.0361075978653176,1,0.8974149366073356,0.8974149366073356,0.10258506339266438,0.10258506339266438,10.258506339266438
2018,187,0.012817348921862,1,0.9102322855291975,0.9102322855291975,0.08976771447080245,0.08976771447080245,8.976771447080246
2018,188,0.0104266280038252,1,0.9206589135330228,0.9206589135330228,0.07934108646697724,0.07934108646697724,7.934108646697724
2018,189,0.00832896319832187,1,0.9289878767313446,0.9289878767313446,0.07101212326865536,0.07101212326865536,7.101212326865536
2018,190,0.00575315420921122,1,0.9347410309405558,0.9347410309405558,0.06525896905944417,0.06525896905944417,6.525896905944418
2018,191,0.0193108554153685,1,0.9540518863559244,0.9540518863559244,0.04594811364407558,0.04594811364407558,4.594811364407558
2018,192,0.00908473948853996,1,0.9631366258444644,0.9631366258444644,0.03686337415553564,0.03686337415553564,3.6863374155535635
2018,193,0.00379430545701329,1,0.9669309313014776,0.9669309313014776,0.03306906869852244,0.03306906869852244,3.306906869852244
2018,194,0.00197427275812074,1,0.9689052040595983,0.9689052040595983,0.03109479594040165,0.03109479594040165,3.109479594040165
2018,195,0.00724928278372459,1,0.976154486843323,0.976154486843323,0.02384551315667704,0.02384551315667704,2.384551315667704
2018,196,0.0057377302032884,1,0.9818922170466112,0.9818922170466112,0.01810778295338866,0.01810778295338866,1.8107782953388658
2018,197,0.00475059382422803,1,0.9866428108708394,0.9866428108708394,0.01335718912916061,0.01335718912916061,1.335718912916061
2018,198,0.00513619397229848,1,0.991779004843138,0.991779004843138,0.00822099515686214,0.00822099515686214,0.822099515686214
2018,199,0.00822099515686214,1,1,1,0,0,0
2018,203,0,1,1,1,0,0,0
2018,204,0,1,1,1,0,0,0
2019,149,0,1,0,0,1,1,100
2019,150,0,1,0,0,1,1,100
2019,152,0.00474325152556826,1,0.00474325152556826,0.00474325152556826,0.9952567484744316,0.9952567484744316,99.52567484744316
2019,153,0,1,0.00474325152556826,0.00474325152556826,0.9952567484744316,0.9952567484744316,99.52567484744316
2019,154,0.0130839129160338,1,0.01782716444160206,0.01782716444160206,0.9821728355583978,0.982172835558398,98.2172835558398
2019,155,0.00381058970874304,1,0.0216377541503451,0.0216377541503451,0.9783622458496548,0.9783622458496548,97.83622458496548
2019,156,0.0122178698004104,1,0.033855623950755503,0.03385562395075551,0.9661443760492444,0.9661443760492444,96.61443760492445
2019,157,0.0168678551442961,1,0.0507234790950516,0.05072347909505161,0.9492765209049484,0.9492765209049484,94.92765209049485
2019,158,0.00866043115623418,1,0.05938391025128578,0.05938391025128579,0.940616089748714,0.9406160897487142,94.06160897487142
2019,159,0.0367202281024329,1,0.09610413835371868,0.0961041383537187,0.9038958616462812,0.9038958616462812,90.38958616462813
2019,160,0.062981320116183,1,0.15908545846990169,0.1590854584699017,0.8409145415300983,0.8409145415300983,84.09145415300982
2019,161,0.0204386175287127,1,0.1795240759986144,0.17952407599861442,0.8204759240013855,0.8204759240013856,82.04759240013856
2019,162,0.0239161137314467,1,0.2034401897300611,0.20344018973006112,0.7965598102699388,0.7965598102699389,79.6559810269939
2019,163,0.0281397393876409,1,0.231579929117702,0.231579929117702,0.7684200708822979,0.768420070882298,76.8420070882298
2019,164,0.0194659844911664,1,0.2510459136088684,0.25104591360886847,0.7489540863911315,0.7489540863911315,74.89540863911314
2019,165,0.0300183867615317,1,0.2810643003704001,0.28106430037040014,0.7189356996295998,0.7189356996295999,71.89356996295999
2019,166,0.0137367761878114,1,0.29480107655821147,0.29480107655821153,0.7051989234417884,0.7051989234417885,70.51989234417884
