year,doy,mgmt_Aniak,mgmt_Big River,mgmt_E. Fork Kuskokwim,mgmt_George,mgmt_Hoholitna,mgmt_Holitna,mgmt_Holokuk,mgmt_Kisaralik,mgmt_Kwethluk,mgmt_Lower Kusko,mgmt_Middle Kusko Main,mgmt_N. Fork Kusko,mgmt_Oskakawlik,mgmt_S. Fork Kusko,mgmt_Stony,mgmt_Swift,mgmt_Takotna and Nixon Fork,mgmt_Tatlawiksuk,mgmt_Tuluksak,mgmt_Upper Kusko Main
2017,191,82.22891512252104,97.75610012635802,84.00352023182207,87.97017143075722,92.40196962473178,87.9275363070991,82.84160117982482,84.24708838425508,81.68972636774868,87.37237633024965,86.75007270018675,91.16676749692209,85.90177581980686,93.62602531492556,89.61703910606268,94.94667467469606,90.0930099522668,95.63172214078516,85.74082822179854,93.68933610704472
2017,194,90.86728865450387,98.07923285624537,88.85684291719197,91.56056279580929,95.82421502470623,93.01289231386407,90.19368584946967,92.55245947126078,92.84681943056576,91.88054444478274,92.72336109808037,93.90400793790606,92.4055140455428,94.8717347094619,94.06201772825375,95.80719261144301,93.02341122618816,95.98585245987275,92.04817677880996,95.3194817938484
2017,197,96.23758565903029,99.75996833096549,94.19764466389388,95.39198021878245,97.16965414166407,96.06778878641002,96.85705837258833,96.83763266372554,95.91307280230285,96.90968302525592,97.23578927129707,97.07630912318137,96.73727443119482,98.41417777380694,97.19796865557964,98.88731460548044,96.60145421380415,99.20756204861057,96.91076231304679,98.15014020484647
2017,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2018,152,0.7295965765661031,0,0,0,0,0.16319425046074448,0.5989756374619081,0.30258861444138896,0.31164440808801497,0.40712265153732397,0.33644403043445087,0,0.5228592857654594,0,0.23494744281315974,0,0,0,0.5160919972065325,0
2018,155,0.8071625584296022,0.21973423912104792,3.9837340216281247,1.7181621867793155,1.369689826133616,1.4449295923792718,0.5989756374619081,0.30258861444138896,0.31164440808801497,0.46568485026596523,0.49757465295183817,1.3229003509105755,1.1119606429922018,0.6846583422154897,0.7315854251337175,0.6223076924302944,0.6927420203925696,0.5635215978079812,1.113068860107102,0.932721221488124
2018,158,0.8071625584296022,6.722890209758791,5.657114076573076,1.7181621867793155,3.110179789901588,1.4882777102519433,0.5989756374619081,0.30258861444138896,0.31164440808801497,1.3365201127477133,1.4543661732872253,4.051173619364099,1.1119606429922018,5.06167544481892,2.8572609470234567,5.88552325041268,2.2316029012677863,7.029915393012014,1.1267004402660228,4.8268936362267345
2018,161,3.030406994166199,12.307850481693047,16.870257836170648,1.7181621867793155,3.1859425471052876,2.216860891103617,2.789370033542483,2.7224998427525526,1.4206088806844464,2.2832942892369057,3.521745038231272,11.880037416270794,2.910822752139309,9.943560946003082,4.457390813672647,11.809467975776206,3.026946665311392,13.902192607014458,2.945008456468872,9.273070700281167
2018,164,11.250218381676474,29.14086250032259,30.576459197779172,1.7749530911828206,8.63379418622982,5.995471217273384,9.587328216596854,10.435822601713042,6.168157470212521,10.66826779053308,10.985946378818175,32.6970906778458,9.599007273525352,22.767723442609732,13.271171362936835,26.804606684159094,7.745020268584765,30.799624407794653,10.124745241847936,20.222004596857655
2018,167,16.692661970090885,48.93875566108074,48.623918275862444,7.15579857356529,20.48369009320765,13.14820362467947,12.888258861641647,16.744359898618303,14.73323741113863,23.56722997053101,18.554181792431997,54.85511448965339,14.029562632108354,40.185866366812895,26.03687908538034,45.4963694170895,21.23760681297359,49.750175555087324,14.73025718763083,34.873201707257365
2018,170,19.526410142135784,55.92446891201378,57.54331826849556,17.53130468478138,29.017592824472025,20.891748443593084,15.178588685325575,23.125191562918452,19.673844531825363,26.831397713639195,23.681481115814286,62.555647356384746,18.161490808485915,47.17884490765178,31.92175900435666,52.010667123059015,29.743977353617545,56.10714948659006,18.01073840527976,42.73830014401273
2018,173,23.673593378800145,61.21621235502762,59.60050068784709,22.90469219512426,33.499813115549856,25.9422531661834,18.637612856909332,27.99850116032106,24.710258676643594,32.67859356765342,27.66025642554124,66.07638857223267,22.47103748648729,53.86468014922205,37.43282277949595,58.21204231092742,36.05381724510798,62.613302819943875,22.41485583307626,48.71384738507811
2018,176,43.821713315964935,77.52605458111847,68.60605867381004,51.39532217937454,60.01941722421746,52.56556377515819,41.07986445143982,51.26383399804014,41.92930623975327,50.53463107868353,49.9427363295297,77.67432654094195,48.01790173985416,70.15799455448231,57.86115747985263,74.21540691009261,57.04957662638448,77.33416864501159,46.048836962823685,68.61947998251443
2018,179,61.098220773460575,83.28689077053846,84.11489782505545,60.12423185831557,68.17554434435128,63.679783153974654,63.54864439716146,67.54101947297116,58.505577635446684,67.00801498064551,67.16098704014158,85.37855586733436,64.2662534315601,78.80817015370046,69.3489080078129,81.46567596451595,68.3276376112872,84.14009562755783,63.34064692222804,76.32345757485778
2018,182,74.82501712973689,91.56779834192952,89.11110073034462,74.31649033286386,81.16930677583092,77.15145464232792,77.18791265526957,77.57626418755025,71.77813902349796,78.68992370428877,78.55514234031354,93.54745134615213,77.65992048906489,87.72581128111156,81.06673580863621,89.8122225478455,80.054944636777,91.85005886992201,77.50318586903128,86.40849162633522
2018,185,77.80148536875518,97.88830621266737,90.74207728213744,88.8196749051016,92.00764034525903,86.96311867035844,79.76619223572277,82.06998727003746,80.63487993341147,86.67434257395,83.88623185508638,95.57119836081422,81.85943529155209,95.79458006860338,89.1110584087297,96.86826388217222,92.1156643806872,97.86749352706443,81.59799153162258,94.81782512231898
2018,188,87.86121985439033,98.33777093385628,99.9227634591752,94.7257659373608,97.08175090006523,94.37130316311615,88.15214612822973,90.73872748593156,89.87293838459411,91.60302882219975,90.56053937330138,99.63978493537434,90.62058974774992,97.42811849040822,94.30702272311309,97.97417410950094,95.0265048215106,98.6746737171392,90.68392355302096,97.43490710823124
2018,191,94.18201484437027,99.94530741039202,100,96.66129849076681,98.86428331031333,96.88382105416015,91.87662268880008,93.65427838262273,94.82063865386941,96.18787848554065,93.8869669096194,100,94.77432810915138,98.81092925944753,97.37122621473928,99.39147928096752,97.08380692083571,99.85876119198721,94.42453688003174,99.00166278249011
2018,194,97.04633749857385,99.94530741039202,100,96.66129849076681,98.86428331031333,97.45747765469052,94.06114859395251,95.29726101347816,97.77258741308515,97.5321897432501,95.22873550040526,100,96.3565561119595,98.81092925944753,98.21350307605199,99.39147928096752,97.08380692083571,99.85876119198721,96.24422864334002,99.00166278249011
2018,197,98.56531165780534,100,100,100,100,99.63407684085348,97.64353174224868,98.93645248472033,99.1210982692152,99.02653337360115,98.4582340697482,100,98.43930603255666,100,99.52392761622833,100,100,100,98.14860165660892,100
2018,198,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2019,152,0,0.33615972839867336,0,1.1058413997893557,0.7943575397125371,0.6554162179955924,0,0,0,1.10890093456747,0.3121491762815055,0,0.13216676012979134,0.8597374700322504,0.6505392680794406,0.5817509556782754,1.4860502131539233,0.31932197235542514,0.018094874553351552,0.748577460611666
2019,155,0.7891174264501517,4.997636536676091,0.41218766570900206,1.1058413997893557,1.7984285534932178,0.9902616413450716,1.8180443721544832,1.9285570731480504,0.950461651248208,2.760446738656052,2.49326876132704,3.0301928703487895,0.9944037357771656,3.9597608312932695,2.490799526794394,4.406704400732433,2.9053974637386424,4.384478511066564,0.84967890326762,3.1960430713720283
2019,158,1.6642800171576273,15.627623906732893,1.2359431992794385,2.049117244780722,5.942711889061867,2.789666867775361,3.085038916303627,4.027340122068286,1.6663951719325432,6.348671901367905,5.641064439102855,8.938759269605804,2.48444275573004,11.381664688002575,7.529143423132412,13.1581174964013,6.880842623040905,14.103898719603999,2.389259395121295,9.347496207180264
2019,161,10.859957354041667,34.462684452003536,20.60302232176866,6.713133025881725,15.302907285849432,9.949486654142097,11.896461703299158,16.532144833991573,15.179836309662962,16.309747229072524,16.334065192863623,26.043795042626982,11.096655812026999,26.57346538979927,19.007564966847763,30.341024310898607,15.46759536830143,32.99606025199997,11.287627043991842,22.69857108700508
2019,164,14.43089750119608,44.72601119181307,46.59501410895449,15.593408391648653,23.81686022716247,17.587259878704128,17.35947947986802,21.003214055244626,18.08467454125492,21.065776085522717,22.753222150445744,47.45648459181274,17.15323950157076,35.41656115027348,26.01964657078285,39.96114510408636,22.919814299183358,42.84300999529327,17.56718733264031,32.127913309741345
2019,167,17.043701527318202,57.93641990613276,73.45741708811767,21.834151022161656,30.64854537777297,23.262277822755056,19.174455074375025,24.42495876042471,21.105067560132238,26.82284900452275,27.44008410134623,65.62476345044217,20.807428039006687,47.31978349946216,33.22156124432775,52.910575496583824,30.497463331426566,57.01014686377015,21.122517574223753,42.66402736903113
2019,170,29.054709747740777,69.74062499225145,82.04288289936538,31.324620837951038,40.90586240862903,33.10109019981146,27.582720877121545,37.92538212329258,35.817106272369266,39.28648488551023,38.59217379383745,72.96733390210692,30.47401276240107,58.982426290831114,45.388938556043414,64.50185096154176,42.69891527237751,68.25420648944261,30.143861339038615,53.217351540717914
2019,173,55.79302405600922,84.01752372004076,89.34517588817465,49.363364562247384,57.12786432879066,52.47534681148252,59.10990068612032,65.13205269437523,61.90799735732981,58.40325043830232,63.7404760123783,84.30261482814065,55.5761600476843,74.57256362857547,63.216361526319666,79.33038247753508,58.76399682441643,83.5176935106275,56.05321646142829,69.74486189541192
2019,176,67.84582735821121,88.04859901435614,89.43736796804843,75.35229676810174,77.38464556534787,73.9045897573498,73.15644873516824,75.13837989077187,74.43390497729932,75.0701554267914,76.76885834110757,84.96732129614729,71.29491865878293,84.77514556683332,77.75021050029576,86.40720047599577,80.09975862013613,87.55033523244803,71.41298929145489,82.86678808515408
2019,179,84.02613707797194,95.54168885152178,96.04507781267488,90.72590658475771,92.40487715880337,90.00680613985355,86.12492424084496,88.17108278218404,86.27393286115287,88.7931445204555,89.300489967953,95.88543862967013,87.11778719434712,93.86886565371239,91.363894240556,94.59316139043656,92.2438461483032,94.80478585642697,87.29239486877604,93.05788883786333
2019,182,98.59266654024472,100,100,100,100,99.81392846802255,99.80933745281071,99.16846332631367,96.48523273251239,99.78721748664582,99.70840525078297,100,99.75429814521371,100,99.6686005899929,100,100,100,99.73774338661693,100
2019,185,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2020,153,0.16446612572745262,0,0,1.8054493219774055,1.3595743047150017,1.4357453382094183,0,0.0541320736175421,0,0.07488089924566009,0.20293806706161172,0,0.7488081406075487,0.188309315165813,0.5655479444548498,0.10805965797047112,0.6832050620101867,0,0.7621948725112031,0.5549298606368179
2020,156,0.16446612572745262,0.8902009282150751,0.9028114314732507,1.8054493219774055,1.3649672793448222,1.4357453382094183,0,0.0541320736175421,0,0.07488089924566009,0.2764659550446584,1.091079386543213,0.7488081406075487,0.9688071928482124,0.6814614212104791,1.0587004146195411,0.7995222512930139,1.0774892454818494,0.7621948725112031,1.2948127922388983
2020,159,2.274139311191167,9.032607478243253,21.41762858716019,1.8054493219774055,2.62599695388313,1.9453290891327364,2.4575418090242267,2.4518426383932432,1.509652915277597,2.012725717050717,3.2157695607926065,12.05608111818304,2.4129139890200753,8.410790573633667,3.465166654127467,9.092850713319095,2.4021340615277014,11.199188609482169,2.593849098472991,7.425606959455844
2020,162,13.494210859226907,18.037211201456355,43.776783668296055,2.220924004121268,4.492360861480484,4.4372878424610604,11.392310907222418,9.290931727841997,8.58763593723602,9.296680533065729,10.524423473190737,28.283742172942787,8.768562262610365,16.585374582821352,8.90841015765809,18.098351949639746,5.540506858293423,21.767002003369935,9.324918870726268,14.55452392570304
2020,165,17.21460104814302,21.356476860287994,52.32239414111337,6.072272227050686,6.9196233564064835,7.460435574584142,14.79414985046606,11.680860656841276,12.179422496494045,12.548920277492362,13.551278808423245,33.93355827627135,12.012015479239253,20.439486547285103,11.481103418321611,21.74780916044537,8.798855411536021,25.96689926813662,12.258234409781709,18.443379564510316
2020,168,23.821176928261703,31.458011840213256,62.60561393026841,7.385783750681707,10.383204700870206,9.686135503549593,20.8961006463683,16.397714280364273,20.967946555115798,19.756921398129503,19.714370565882795,42.68764101645768,16.004900341586335,29.03801966571993,17.940526026096276,31.01978461008601,13.982417341747414,35.95395427580914,16.49100721381171,25.486998661241067
2020,171,26.663308425542017,41.88325625660031,72.69639928456074,12.672408432083627,17.775187640846557,15.385051013879533,24.34146303759903,19.760319528584922,22.738808249028665,24.69565555789789,24.419592867129943,57.75560182700779,20.499065046123953,38.5322227732094,25.00014707167675,41.31069023555348,20.579101269693663,46.18139425641513,20.713861935640185,34.58946995951859
2020,174,39.22577473350662,51.104093673531196,73.62556472028953,22.889185242962377,27.93182618571506,27.265450258427627,47.310127507447746,42.40283269064486,34.400689819087496,32.27790239290361,43.7866795366024,64.25192550569741,37.26942212295203,46.53629300292973,34.45285638400174,50.13390661474316,29.237542438103915,54.53464468097719,36.70722018864487,43.77410584002634
2020,177,44.49886103555372,58.09370218603224,79.94143711764258,31.75260169609164,37.609786642182755,36.35797357028509,51.44692304087635,48.90541674907647,41.7018981827926,38.16049311045904,49.47417321032137,70.11359549425708,44.5931623217028,53.56183276865782,41.982511354694914,57.36845618967139,36.28579082050884,61.70448833961603,44.024106300707835,51.491012032178084
2020,180,57.07650424535251,67.37815755416808,80.76887404921791,48.41308390595173,53.534585536269084,52.21926122474033,66.1339666048822,61.69035218231451,48.879717270471204,54.53623228380617,63.39567016558517,74.89304861302134,60.23230679282959,63.83333104967678,56.23040728653219,67.00100934490135,49.86604000457257,69.908945952491,60.93431263781888,61.768680611640214
2020,183,64.19845600583263,77.25754841902702,89.2655293316773,49.58494833529013,59.009181211186714,55.942750364101826,76.27310447786392,72.17058032345389,62.91443608167692,60.975036354412715,72.72813457854201,85.46307910935089,67.52205357929306,70.76436774557926,63.78967902513429,75.17230155933822,54.06237426463774,78.06880241484744,68.70442963387137,68.22254250569411
2020,186,70.39626321894795,82.85657765071215,94.11565670799068,61.49583939746777,68.26806478805955,65.27954951524084,80.45117361632344,78.38553081999206,72.49435848459194,71.6951571866974,78.82251996254182,89.85317476719993,72.89427357576537,78.5667271474291,72.67261605441536,81.49025354415458,67.44745100625242,83.20858027463645,73.87248574747304,75.73425041834643
2020,189,77.28563732759507,86.57524942650157,94.34760081907156,69.60257502297965,74.80916063196196,72.06895097021042,85.55881787976469,82.81152962607851,80.1804662879752,79.9202568637683,83.75152035118849,91.1307562601541,78.6232742072032,83.50641201279021,79.05214883641418,85.36284894425313,75.28441188317119,86.6079720009026,79.12535007591455,80.77742255151033
2020,192,83.18432687210408,94.28474278707117,95.08769403418412,82.49355045512888,85.22866858880202,82.89945727436495,89.40278512727129,85.21816059190364,85.88958935485415,84.56945412715064,88.62219267058957,96.39212215562355,85.96259537614607,90.75224925476472,86.48149894390474,92.364271339232,84.48126681345853,93.87766583201096,85.4771449920777,89.99954010418388
2020,195,89.13189182312388,96.2045405717812,99.75976587266805,95.80073791795557,94.53535463246754,93.82156805143774,94.053950365287875,90.45079550018,89.03042635237905,93.24469944366275,93.8454225277476,98.38272366066278,93.06035900378623,96.5154591309932,93.51453814974488,96.32852157414392,95.38619037283917,96.81304816930513,92.61036504730498,96.22074634640572
2020,198,96.17208942788298,97.38129908993287,99.82233775894103,100,99.06032684468153,99.4569148840902,98.15967870203556,98.0703217851862,95.76357797618962,98.18529355595366,98.2686949809176,98.80409192758414,98.68833206975951,98.49120645374119,98.04967739387342,97.88392591301113,99.32536208747835,97.96391953207659,98.36641324167071,98.68826509673386
2020,201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2021,153,0.7115826521685173,0,0,0,0,0.22423540112775148,1.7873947513704778,1.734666362511191,0.6997064409332948,0.07972820640800579,1.213041281223653,0,0.7649041830447454,0,0.17309866947623492,0,0.07756018478001558,0,0.7329258953429997,0
2021,156,2.3143379398004713,2.630354779618407,0.17348176699415838,0,0.4982795756648139,0.4697018067895025,2.042780522542493,2.469652335820676,3.5641353296403104,0.6513649327754978,2.0081633685860667,1.3968059319327455,0.9999153732599863,1.7279991259387248,1.3649634483629491,2.0876288292766008,0.7293976821090222,2.4199860308270154,1.013136638589955,1.6072558128120817
2021,159,2.3143379398004713,8.414875328314494,2.8900086630499042,0,0.897012137314344,0.4697018067895025,2.042780522542493,2.469652335820676,3.5641353296403104,0.8863054670800884,2.6216063509384453,6.065206463086426,0.9999153732599863,6.478105599434247,2.4924502442863745,7.589659542140172,1.4926352229665552,9.141622701661742,1.0164496437426724,5.731944403593983
2021,162,3.8531904234522374,28.396017048933132,52.00222746719281,7.133393279407642,8.633139178760882,4.676255929316184,3.979259650138276,3.1079624757107056,4.2795564161004656,7.579045201559026,7.710782519369822,52.102082001193054,3.320989058597827,23.17829562721443,11.565118183073073,26.231392709164076,11.39398473262941,28.26472371340025,3.147207305523937,20.064910020797836
2021,165,7.679465944100329,39.63750366933925,52.59981907241963,12.570292358878154,14.930418388972052,9.076166201277369,6.207941209556254,6.321243051922615,7.164356950560727,12.537358523007027,12.64006362183724,56.57977685419014,6.748302625564639,31.32063981443882,18.632333909467107,35.35366781125692,18.2188016446017,37.386392912791166,6.2646709800458815,27.711818956231575
2021,168,9.575757803215497,46.718262368842225,68.88454526529908,13.653598605350851,18.338979776700352,11.423741420423648,10.67995497891545,11.056778100780248,8.935020381611013,18.681419119985538,18.04616846002586,66.45778173985398,9.220661316918399,38.83387309459186,23.19322185779184,42.90049886556041,24.15326580318778,45.491720198709416,8.810988707563437,33.253081381439124
2021,171,17.589157806858942,54.74036734223432,80.76663156887648,25.043258723028817,27.953531368806612,21.77634339324911,17.978068935742918,19.07565343640914,15.66294899737418,27.131171411539377,25.542340075417393,74.43363561819058,18.312704227942984,49.29154570159609,31.390702048942533,52.690720468197206,33.22231054328777,56.13221701770159,17.655468558416807,43.738450646039624
2021,174,29.480801281134024,65.99664167466224,92.3801955341333,32.68347360693893,36.148394512379845,29.86231977685278,29.313190646998937,29.886370898230645,24.006947216508458,37.476985720468505,36.24153384470839,83.32446720713791,28.134849405301317,59.599975352444076,41.3445815508522,63.214683327222,42.42701487970422,66.82471525222846,26.856651245111806,53.17798292719457
2021,177,36.12017330109782,74.31591825677876,92.91609295332677,41.99620069035475,46.24455091088968,39.62411233473116,32.81508787009642,38.36547450158619,34.857374195035575,45.45013577704557,42.58554941428871,87.52668219400049,35.867072642254094,68.11620730525986,50.48310758909459,71.44754752026277,52.51117158906554,74.69026761221654,33.48096706884485,62.29457293174568
2021,180,54.3313601936733,83.64914802091403,95.53511008138973,68.73407761772125,68.73790434755502,62.82772038271883,48.586610232356946,50.2693663402623,50.02847803970985,67.26554305105944,58.98266686410124,90.98932707804177,54.96165301273703,81.91257301891095,68.7466210220236,82.80976031401589,75.64880967696917,83.68582417013315,52.48186092852906,77.75119862216229
2021,183,67.79148188663973,86.33646323191942,95.67775871844508,76.85276845304287,79.70701097486577,75.31017584515676,66.18874846737623,69.47052351913983,66.87031006474122,76.39584435277719,72.63521090861227,91.75072171968878,70.45748411256905,85.12017893914448,78.97905226443973,85.92756872462267,81.51701448889509,85.79519383922101,69.53930759898984,82.67661609031548
2021,186,75.42193225722686,87.85023669471519,95.79018472741919,81.92077218220209,83.93684971632221,80.96530682207106,74.20222202676035,76.24120971902137,74.36920944390373,81.83079280174499,78.11060866239498,92.79143058512004,77.4118504430702,87.39002186999826,83.33112195348671,87.66579939235278,85.57553865989654,87.40148041736042,76.77962243698242,85.83511401708662
2021,189,83.96770502975703,92.06075367894464,98.14246854488655,83.74225368429381,85.99258051484306,83.72118780848392,84.32471799668717,83.3202966373142,82.77658210597573,88.43513087453586,84.8342712395028,95.37885580807166,83.76292649040752,90.95906066708588,87.5827646601364,91.6126125959226,88.266317919825255,91.78528658088193,83.40947412622512,89.11125308724802
2021,192,91.67678226075324,96.80151738263598,99.77351477008023,88.71053564252817,91.02532347057324,89.82476210552545,89.2965917388729,93.15330817431531,92.17013432175406,94.15055484023893,91.66783602939903,98.30578462505095,89.85469590996715,96.09311638583503,93.57217846223355,96.48766701569153,93.47492009206694,96.84537966153155,89.37005583591973,94.06946675122852
2021,195,94.31060299075924,100,100,97.32672250341761,97.77862052080683,96.61319571660839,92.31873052808783,94.64354661693254,94.45914082066928,96.53041384259498,95.01100647257995,100,94.74306785912701,99.67829802569513,97.52681773015587,99.79549604647748,98.71926912341615,100,94.07930417715758,99.08400170006635
2021,198,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2022,152,0,1.6540658732463638,2.6427732734221965,0,0,0,0,0,0,0,0.11149121283869404,2.450992528523034,0,1.435963107329222,0.1990170918049837,1.7213874655940284,0.17099470100787448,1.962251209785812,0,1.223276795148786
2022,155,0,1.6540658732463638,2.6427732734221965,0,0,0,0,0,0,0,0.11149121283869404,2.450992528523034,0,1.435963107329222,0.1990170918049837,1.7213874655940284,0.17099470100787448,1.962251209785812,0,1.223276795148786
2022,158,0.2730855283903495,4.019410216815516,8.592755210188137,5.315442253999864,4.950686699397937,4.190958490202433,0,0.3864678202625523,0,2.1405868359545286,1.043954410858962,5.682667798073048,2.010857096241827,5.040199105731745,2.973968088387693,4.770093702883393,3.9975911127646353,4.8394491975917955,1.759149967023341,4.93288406960186
2022,161,1.0799088904401666,7.267765612372705,9.054639893737185,5.315442253999864,5.8323490047564235,4.542815378492111,1.1571958016911907,2.373147223195167,0.8001602258856054,3.611227102744669,2.82303671197561,7.905842886764164,2.636662828362785,7.160211268564988,4.44445087155481,7.346620486444679,5.196015083626967,7.642783348389294,2.511861983709717,6.707581679068938
2022,164,8.036231807855367,16.45449407246117,25.66777653912766,8.105077807225976,9.009025191059477,8.151640466410397,9.86477260550822,9.28652716595372,6.467999869469663,12.363490156822644,10.391327699438238,19.42504471530728,8.038366008572687,16.98216734593628,10.921967330333977,17.683116627251867,11.819709621721538,18.154373654071065,8.528699702276219,14.476151569118764
2022,167,12.166078495240596,22.036044271683753,39.42113746374864,13.896963085039415,14.229865771985315,13.266761307634336,13.03042007342157,12.658894308852647,12.565221411099541,14.98506064849475,13.846341886681165,27.052145482185995,12.123607951513012,22.77264056172645,15.2913029340294,23.694698512046823,16.24310883451241,24.55716697393475,12.582656184186131,20.556423861795206
2022,170,16.335549310150864,31.71486278404006,47.58520429421418,26.241059185163024,25.382960290313843,23.001561191706372,19.402022614907263,18.48737960389119,15.4779785741689,23.501598462201684,21.32684709497918,35.688252442237065,19.29936746903511,33.09610978895565,24.39501787739219,33.61452183548362,28.659056542595096,33.88635358415925,19.31361986045856,30.83010709800523
2022,173,33.683012833435676,50.51716491115575,77.02545344531472,34.09685960265598,37.71764738966998,34.52882474335931,37.533803136473544,36.21018942699581,33.211134022029185,41.910598913924595,38.709591723040425,55.42043399610386,33.941129436966975,50.04949650768204,41.191496693212805,51.47961230889469,42.63487238412254,51.645314749743896,35.05581538998451,45.33287589482561
2022,176,40.143973078191806,65.79565215454491,79.3679701911019,54.92150054587721,53.83947235523351,50.296012008179645,42.42628125621707,43.03523490042132,41.56900129036326,52.204219745440795,46.93209229479805,70.90032988292374,44.07512363931279,64.66687375187536,52.685148147788915,65.79843125692435,58.983704964329206,66.82887435221826,43.48667570536473,62.7733565283561
2022,179,61.13295688848615,78.08724186253325,92.06968375131228,72.90568124283605,70.23214612802352,67.72289049791144,60.583048367540094,60.604013956912574,64.8709107386072,68.99406195118742,64.85866672194626,81.39385091251935,61.75980989997419,77.48028360735665,69.4112526217065,78.51316372197245,74.38288329406079,78.58356197136985,61.7166363311561,75.83304538189257
